"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"36093",1,0,1,16,9,12,1926,NA,2585,56,22788.650390625,6282,2,1,78320.296875,30,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"36107",1,0,1,14,4,7,1948,NA,2220,34,66920,5156,2,1,73444.703125,12,0.699999988079071,2151,310.700012207031,2461.69995117188,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5,50,0,1,1,0
"36111",1,0,1,14,4,11,1928,NA,1828,54,62140,375,0,1,126192,30,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"36122",1,0,1,13,3,12,1931,NA,1281,51,45410,1968,2,1,84749.3984375,27,0.699999988079071,0,5736,5736,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,0,1,0
"36131",1,1,0,16,6,13,1950,NA,2070,32,71585.28125,2349,0,0,71585.28125,8,0.300000011920929,0,0,0,0,0,0,0,0,NA,12,7170,NA,NA,0,0,2,12,0,1,1,0
"36138",0,0,1,12,3,9,1940,NA,555,43,5188.68994140625,151,1,1,64764.21875,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"36147",1,0,1,8,6,10,1938,NA,868,44,20315,2249,2,1,27963,19,0.800000011920929,0,7648,9918.5,0,0,950,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"36156",0,0,1,16,2,11,1928,NA,1728,55,21510,6153,0,1,88465.8515625,9,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"36178",1,0,1,16,1,11,1948,NA,3430,35,129060,1452,0,1,171124,10,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"36179",1,0,1,17,5,13,1946,NA,2030,36,72273.6015625,1309,1,1,84128,12,0.5,0,4302,4302,0,0,0,0,0,12,12,81260,0,0,0,0,4,46,0,1,1,0
"36200",0,0,1,13,6,11,1941,NA,52,41,4780,5869,3,1,154752.5,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,0,0,NA,1
"36224",0,0,1,12,3,8,1952,26,0,31,0,5203,3,0,52580,3,NA,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,26,0,0,1,0
"36240",1,0,1,14,12,9,1955,21,2040,27,47800,1838,0,1,103487,7,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"36257",1,0,1,12,7,10,1953,14,1960,29,53177.5,3495,0,1,89027.5,3,0.300000011920929,0,0,0,0,0,0,0,0,12,8,34375.37109375,0,0,0,0,2,14,0,1,1,0
"36261",0,0,1,12,10,9,1952,13,435,30,5497,1072,3,1,76073.703125,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"36264",0,0,1,12,8,11,1953,43,2066,29,43020,4721,1,1,48995,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,12,42831.19140625,0,0,0,0,4,43,0,1,NA,1
"36268",0,0,1,16,12,12,1956,13,3139,26,31070,5689,0,1,82335.5,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,8,111135,1434,0,0,0,2,13,0,1,NA,1
"36269",1,0,1,12,3,9,1957,24,3276,26,5661.91015625,3905,2,1,6856.91015625,2,0.800000011920929,0,0,1814.01000976562,0,0,759,0,0,10,8,14681.76953125,4541,0,0,0,2,24,0,0,1,0
"36278",1,0,1,13,1,7,1940,NA,2700,43,71700,3086,3,1,93210,20,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"36301",1,0,1,12,12,9,1929,NA,0,53,0,3369,0,1,62140,28,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"36320",0,1,0,12,7,7,1936,NA,1920,46,28680,6426,1,NA,43020,21,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"36326",0,0,1,16,4,12,1943,NA,2205,40,47800,5362,0,0,58650.6015625,18,0.300000011920929,0,0,0,0,0,0,2868,0,NA,NA,NA,NA,NA,NA,0,4,43,0,0,1,0
"36350",1,0,1,15,5,11,1927,NA,1960,55,59750,265,0,1,190005,28,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,27,0,1,1,0
"36352",1,0,1,12,10,13,1925,NA,520,57,NA,5891,1,NA,24019.5,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,0
"36422",1,0,1,16,2,10,1948,NA,3744,35,26290,5166,1,1,48995,7,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"36451",0,0,1,14,2,7,1928,NA,2205,55,76480,4432,0,1,181087.90625,8,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"36455",0,0,1,16,8,10,1951,4,1920,30,38240,3253,2,1,111135,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,7,5,28680,21510,0,0,0,4,4,0,1,NA,1
"36458",0,0,1,12,3,10,1955,14,2020,28,28680,3770,2,1,57838,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"36463",0,0,1,12,8,9,1952,37,521,30,776.75,6254,0,0,60849.3984375,2,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"36464",0,0,1,16,9,11,1955,12,2084,27,33460,3914,0,NA,62618,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,14,59750,47800,0,0,0,2,12,0,1,NA,1
"36470",0,0,1,11,6,11,1938,NA,824,44,5736,904,1,1,61303.5,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"36471",1,0,1,12,8,10,1935,NA,NA,47,NA,4294,1,NA,19564.5390625,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,0,NA,0,0
"36474",0,0,1,16,3,13,1954,1,1544,29,35850,5105,0,0,36567,5,0.200000002980232,0,0,0,0,0,0,0,0,12,12,39454.12109375,0,0,0,0,3,1,0,1,1,0
"36475",1,0,1,1,5,11,1948,NA,NA,35,NA,1411,0,0,103965,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,12,95600,0,0,0,1,1,20,NA,NA,NA,0
"36477",0,0,1,12,4,12,1947,NA,670,35,5736,903,2,NA,65486,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"36478",1,0,1,12,8,9,1953,37,520,29,7170,1484,0,1,26552.900390625,2,0.5,0,4564.89990234375,4923.39990234375,0,0,150,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"36489",1,0,1,14,7,9,1950,NA,1992,32,27485,5280,1,1,43259,7,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"36490",0,0,1,12,5,9,1954,3,0,29,0,5849,2,NA,30575.26953125,9,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,32862.5,0,NA,0,3,3,0,0,NA,1
"36506",1,0,1,14,3,13,1953,14,1952,30,70505,4476,3,1,82455,5,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"36510",1,0,1,12,9,8,1957,34,240,25,1912,2841,1,1,59659.1796875,3,0.400000005960464,0,0,0,0,0,0,0,0,12,9,71700,47800,0,0,0,2,34,0,1,1,0
"36513",0,0,1,17,7,10,1951,5,695,31,21510,6229,1,1,40630,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,21058.2890625,0,0,0,0,4,5,0,1,NA,1
"36526",0,0,1,12,2,9,1931,NA,2000,52,20076,3128,0,1,69071,15,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,26,0,1,NA,1
"36544",1,0,1,13,6,12,1934,NA,1323,48,14340,4726,0,1,73839.046875,28,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"36580",1,1,0,13,2,10,1951,16,2080,30,NA,5765,0,0,48540.8984375,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,20219.400390625,0,NA,0,3,16,0,1,NA,0
"36600",1,1,0,3,8,2,1921,NA,NA,56,0,1493,1,0,30221.55078125,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,NA,0,3,41,0,0,NA,0
"36617",0,0,1,8,11,6,1931,NA,0,51,0,740,0,1,27246,5,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,0,0,NA,1
"36619",1,0,1,12,6,11,1948,NA,2508,34,64530,3944,0,1,83650,15,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"36674",1,0,1,12,2,11,1934,NA,2550,49,64530,5125,2,1,78870,24,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"36677",0,0,1,12,11,10,1929,NA,0,53,0,3729,1,1,44454,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"36686",1,0,1,9,6,9,1943,NA,2010,39,50190,653,2,1,66136.078125,14,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"36705",0,0,1,9,10,10,1940,NA,300,40,4780,6812,1,1,4780,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,0,NA,1
"36722",1,0,1,12,5,13,1956,29,1848,26,20793,3854,0,1,64816.80078125,8,0.400000005960464,0,1003.79998779297,1003.79998779297,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"36737",0,0,1,13,3,10,1937,NA,0,46,0,4780,0,NA,27986.900390625,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"36747",1,0,1,16,1,9,1954,24,2280,29,84845,1027,1,1,92732,7,0.5,0,0,0,0,0,0,0,0,12,10,0,38192.19921875,0,0,0,3,1,0,1,1,0
"36750",0,0,1,14,2,11,1936,NA,2205,47,88430,590,0,1,178454.125,9,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"36758",1,0,1,14,11,8,1947,NA,1672,35,37284,3361,2,1,45888,10,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"36797",1,0,1,13,5,11,1937,NA,1960,46,119500,3115,2,1,136230,18,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"36814",0,0,1,12,10,8,1922,NA,0,60,0,4984,0,1,29772.23046875,30,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,0,0,NA,1
"36829",0,0,0,8,2,7,1952,4,0,31,0,4108,3,0,17236.6796875,12,1.29999995231628,0,0,19703.16015625,0,0,1032,0,7212,8,8,14340,7170,0,0,0,4,4,0,0,1,0
"36854",1,0,1,14,11,8,1952,37,2480,30,38240,2729,0,0,52979.12890625,5,0.5,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,1,37,0,1,1,0
"36857",1,1,0,11,3,7,1927,NA,83,56,1912,1724,0,1,35372,34,0.800000011920929,0,0,903.419982910156,0,0,378,0,0,NA,NA,NA,NA,NA,NA,0,2,13,1,0,1,0
"36885",1,0,0,14,6,9,1948,NA,2000,35,78870,6559,0,0,78870,9,0.300000011920929,0,0,0,0,0,0,0,0,12,7,45410,0,0,0,0,4,27,0,1,1,0
"36894",1,0,1,8,7,10,1925,NA,2080,57,38957,4094,2,1,41825,28,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"36978",1,0,1,14,8,11,1946,NA,1505,36,121890,2191,0,0,121890,12,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"37023",0,0,1,5,6,3,1926,NA,0,57,0,1856,0,NA,14139.240234375,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,0,0,NA,1
"37037",0,0,1,12,11,12,1938,NA,60,44,717,3583,1,1,93401.203125,19,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,0,NA,1
"37045",0,0,1,17,3,10,1955,5,1761,28,36806,6210,0,1,60945,4,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"37059",0,0,1,14,2,11,1941,NA,0,44,0,3478,2,1,112330,15,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"37060",0,0,1,15,11,12,1940,NA,40,42,1116.13000488281,1421,0,1,69967.25,12,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"37145",1,0,1,12,8,9,1948,NA,1800,34,46277.5703125,798,2,1,83145.7109375,10,0.600000023841858,0,1434,1434,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"37156",0,NA,NA,12,9,11,1944,NA,1950,39,NA,5169,0,NA,97512,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,0
"37160",0,1,0,7,11,7,1932,NA,624,50,11950,975,1,1,43239.87890625,15,1.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"37163",0,0,1,12,7,13,1951,29,2670,31,40739.94140625,452,1,1,73004.9375,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"37170",0,0,1,14,6,13,1923,NA,0,59,0,2669,0,1,55763.48046875,9,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,0,NA,1
"37171",0,NA,NA,10,4,6,1956,4,2228,27,35850,6570,2,NA,35850,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"37208",1,0,1,17,10,12,1949,NA,1040,33,15152.599609375,4978,0,1,24817.759765625,11,0.699999988079071,0,0,0,0,0,0,0,0,17,NA,NA,2390,0,NA,0,2,40,0,1,1,0
"37216",1,0,1,16,7,10,1955,32,2295,27,33428.9296875,3010,0,1,55400.19921875,3,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"37217",1,0,1,16,6,10,1950,NA,1840,32,348940,1959,2,1,381683,3,0.5,0,0,0,0,0,0,0,0,12,NA,NA,71700,0,NA,0,1,37,0,1,1,0
"37218",0,0,1,12,8,9,1953,14,0,29,0,4323,2,1,49845.83984375,4,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"37222",1,0,1,13,11,11,1932,NA,1960,50,27437.19921875,1735,0,1,118305,25,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"37228",1,0,1,16,5,11,1948,NA,1320,34,57360,5133,0,1,80877.6015625,10,0.5,0,1529.59997558594,1529.59997558594,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"37234",1,0,1,12,12,10,1951,39,2535,31,8405.6298828125,5446,1,1,35921.69921875,6,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"37254",0,0,1,11,10,9,1934,NA,1488,48,16730,3380,0,1,43020,3,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"37256",1,NA,NA,16,8,10,1946,NA,1840,36,0,6460,0,NA,174290.75,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"37274",1,0,1,11,7,9,1957,32,2288,25,35850,1604,2,1,39697.8984375,8,0.800000011920929,0,0,0,0,0,0,358.5,0,7,1,NA,1001.40997314453,0,0,0,3,32,0,1,1,0
"37275",0,0,1,12,10,10,1930,NA,0,52,0,6431,0,1,89443.359375,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"37284",0,0,1,13,7,11,1941,NA,480,42,3107,6832,1,1,71222,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"37287",1,0,0,16,10,12,1943,NA,1998,39,71793.2109375,4917,2,1,85026.640625,13,1,0,0,9980.6396484375,9980.6396484375,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"37294",0,NA,NA,12,2,13,1941,NA,1960,42,40630,4401,0,NA,78870,17,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"37297",0,0,1,14,12,7,1954,21,200,28,8314.8095703125,2476,2,1,72378.7578125,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"37318",1,0,1,17,12,11,1946,NA,4100,36,186420,1109,2,1,216773,11,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"37334",0,0,1,13,6,11,1952,45,800,30,4780,5799,3,1,62140,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,0,NA,1
"37339",0,0,1,14,1,10,1940,NA,0,43,0,1966,2,1,138204.140625,12,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"37362",1,0,1,11,4,8,1934,NA,2196,48,42303,148,2,1,43856.5,23,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"37370",0,0,1,13,5,11,1947,NA,1728,35,31548,3582,0,NA,40613.26953125,17,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"37431",0,0,0,12,8,7,1956,4,160,26,1434,1169,1,1,50907,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,8,8,14340,7170,0,0,0,4,4,0,0,NA,1
"37455",1,0,1,16,11,12,1947,NA,1920,35,83650,6177,3,1,83650,10,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"37461",1,0,1,11,10,10,1949,NA,2250,33,NA,2043,3,NA,41511.91015625,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,0,0
"37517",0,0,1,10,9,6,1954,37,0,28,0,2211,3,1,65067.75,3,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,11,12,36619.578125,10580.5302734375,0,0,0,1,37,0,0,NA,1
"37520",1,0,1,14,3,10,1928,NA,2095,54,64231.25,5,0,1,80758.1015625,28,0.400000005960464,0,454.100006103516,454.100006103516,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,0,1,0
"37563",0,0,1,12,7,9,1955,26,0,28,0,5239,2,1,46366,3,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,8,12,64530,0,0,0,0,2,26,0,0,NA,1
"37581",1,0,1,16,10,9,1948,NA,1840,34,66442,804,1,1,79395.796875,10,0.400000005960464,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,1,6,0,1,1,0
"37587",0,0,1,12,7,10,1957,42,2092,25,49465.828125,243,0,0,49465.828125,4,0.300000011920929,0,0,0,0,0,0,0,0,17,17,5788.580078125,0,0,0,0,3,42,0,1,1,0
"37592",1,0,1,12,11,8,1953,13,1300,29,26768,1884,2,1,32893.5703125,5,0.800000011920929,0,6118.39990234375,6835.39990234375,0,0,300,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"37603",1,0,1,12,5,9,1957,42,2620,25,45410,3930,2,1,54253,1,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"37634",0,0,1,16,10,11,1953,46,1312,29,14340,761,0,1,71250.6796875,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,14,16,112330,26290,0,0,0,4,46,0,1,NA,1
"37650",1,0,1,12,9,10,1923,NA,760,59,21510,3169,0,1,72565.1796875,31,0.600000023841858,0,0,2433.02001953125,2433.02001953125,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"37671",1,0,1,11,5,5,1923,NA,620,59,16675.029296875,1069,0,1,30450.990234375,35,0.300000011920929,0,12772.16015625,12772.16015625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,0,1,0
"37684",1,0,1,7,8,10,1928,NA,0,54,0,1826,0,1,31605.359375,29,0.5,0,0,12934.6796875,12934.6796875,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,1,0
"37762",1,0,1,14,5,8,1948,NA,2135,34,50190,3501,2,1,51588.1484375,9,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,27,0,1,1,0
"37769",1,0,1,14,1,10,1942,NA,3315,41,0,4873,2,1,46260.83984375,16,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"37783",1,0,1,16,1,12,1949,NA,3024,34,95600,449,2,1,108506,10,0.5,0,0,0,0,0,0,0,0,12,14,35850,47800,0,0,0,2,12,0,1,1,0
"37809",0,NA,NA,12,2,9,1955,14,826,29,11950,4692,3,NA,40630,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"37811",1,0,1,12,3,11,1937,NA,1980,46,68640.796875,2112,2,1,131258.796875,20,0.699999988079071,0,669.200012207031,669.200012207031,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"37827",0,0,1,4,5,5,1927,NA,NA,55,0,3385,3,NA,48421.3984375,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,0
"37833",0,0,1,16,3,12,1953,40,0,30,0,4140,1,1,45410,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,45410,57360,0,0,0,2,22,0,0,NA,1
"37885",1,0,1,12,6,11,1943,NA,1696,39,50190,2487,1,1,96317,14,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"37888",1,0,1,12,1,10,1943,NA,2595,40,74790.2734375,4691,0,1,188518.421875,15,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"37901",1,0,1,14,12,13,1944,NA,2050,38,35850,6074,3,1,126670,6,1.29999995231628,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"37910",1,0,1,14,9,10,1947,NA,2144,35,83172,5870,2,1,84128,10,0.600000023841858,0,0,0,0,0,0,0,0,12,NA,NA,21510,0,NA,0,1,31,0,1,1,0
"37912",0,0,1,12,12,10,1945,NA,0,37,0,6026,2,1,64231.25,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,1,0,NA,1
"37934",1,0,1,12,4,9,1922,NA,0,60,0,925,0,1,56427.8984375,35,1,0,0,13145,13145,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,0,1,0
"37935",1,0,1,7,5,9,1934,NA,1732,48,0,4860,1,1,2927.75,23,0.5,0,0,4541,0,0,1900,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"37953",0,0,1,17,10,11,1949,NA,856,33,7170,412,2,0,37045,10,NA,0,0,717,0,0,300,5975,0,17,NA,NA,717,0,NA,0,2,26,0,1,1,0
"37957",1,0,1,12,4,11,1948,NA,2580,35,12643.099609375,4613,0,0,19120,8,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"37977",1,0,1,14,12,10,1947,NA,1912,35,59750,2400,3,1,60801.6015625,10,0.600000023841858,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,22,0,1,1,0
"37985",0,0,1,17,12,8,1955,20,1208,27,17208,5871,1,1,26529,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"37993",1,0,1,13,8,11,1924,NA,3120,58,112330,5426,0,1,141368.5,33,0.5,0,0,0,0,0,0,0,0,9,NA,NA,0,0,NA,0,1,20,0,0,1,0
"38005",0,0,1,12,3,11,1957,41,0,26,0,510,3,1,41146.23828125,1,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,0,0,NA,1
"38012",1,0,1,12,11,11,1932,NA,2500,50,129060,5709,0,1,158815.5,25,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"38024",1,1,0,12,8,10,1957,34,2620,25,22705,6030,1,1,37762,6,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"38079",0,0,1,12,11,12,1931,NA,2014,51,34972.87109375,5049,1,0,42018.58984375,15,0.300000011920929,0,0,0,0,0,0,6214,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"38085",0,0,1,17,3,11,1953,37,407,29,19120,2317,1,1,97273,5,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"38116",1,0,1,14,7,7,1941,NA,1468,41,31070,4062,0,1,82120.3984375,16,0.699999988079071,0,4158.60009765625,4158.60009765625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
