"birthyear","birthmonth","f_id","black","white","id","male","h_sentscore1972","birthstate","inc_labor","hours","hhchildren","married","fam_inc","works","age","state","inc_afdc","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","head","wife"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,1,NA,1,0,5393173,1,NA,19,NA,NA,2,NA,21657.130859375,NA,NA,19,NA,NA,NA,NA,NA,NA,3,19,NA,0,NA
1965,9,5408001,1,0,5408009,1,NA,9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1952,7,NA,0,1,5077004,0,8,4,NA,NA,4,NA,69183.3984375,NA,16,4,NA,NA,28685.80078125,0,NA,0,4,4,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,5,NA,0,1,2779001,1,11,43,90860,2500,1,1,91268.8671875,1,42,43,0,NA,NA,NA,NA,0,4,43,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,10,NA,1,0,5621006,1,7,23,NA,NA,6,NA,38141.73046875,NA,8,23,NA,NA,NA,0,NA,0,3,23,NA,NA,0
1928,1,NA,0,1,6180170,1,10,2,NA,NA,3,NA,39082.78125,NA,NA,2,NA,NA,NA,NA,NA,NA,4,2,NA,0,NA
1963,2,NA,0,0,2485176,1,9,21,NA,NA,2,0,78658.796875,NA,NA,21,NA,NA,NA,NA,NA,NA,2,21,NA,0,NA
1956,2,NA,0,1,5316170,1,10,39,NA,NA,2,NA,59837.80078125,NA,NA,39,NA,NA,NA,NA,NA,NA,3,39,NA,0,NA
1956,7,2178001,0,1,2178004,0,9,31,NA,NA,2,NA,113575,NA,13,31,NA,77880,0,0,0,0,1,31,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,9,NA,0,1,2610175,0,10,4,NA,NA,2,NA,81774,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,11,NA,0,1,1184179,1,11,20,NA,NA,2,NA,123796.75,NA,NA,20,NA,NA,NA,NA,NA,NA,1,20,NA,0,NA
1941,6,NA,0,1,1712002,1,10,31,NA,2350,0,NA,71130.3984375,NA,27,31,NA,NA,22715,0,NA,0,1,31,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,1,NA,1,0,5549191,0,8,19,NA,NA,5,0,48026,NA,NA,19,NA,NA,NA,NA,NA,NA,3,19,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,9,NA,0,1,2509172,1,10,31,NA,NA,4,NA,66425.1484375,NA,NA,31,NA,NA,NA,NA,NA,NA,1,31,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,11,733001,0,1,733005,0,10,34,NA,NA,3,NA,74959.5,NA,8,34,NA,56463,16874,0,0,0,2,34,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,7,NA,0,1,7715001,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1960,2,NA,0,1,2464170,0,11,45,NA,NA,2,NA,107085,NA,NA,45,NA,NA,NA,NA,NA,NA,3,45,NA,0,NA
1949,9,798001,0,1,798003,0,12,21,NA,NA,1,NA,84370,NA,20,21,NA,84370,0,0,0,0,2,21,NA,NA,0
1968,10,NA,NA,NA,1227187,1,13,39,NA,NA,0,0,94105,NA,NA,39,NA,NA,NA,NA,NA,NA,3,39,NA,0,NA
1951,6,NA,0,1,7691002,0,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1960,12,2088001,0,1,2088003,1,10,2,NA,NA,2,NA,101244,NA,8,2,NA,41055.73828125,32450,0,0,0,4,2,NA,NA,0
1948,7,NA,0,0,7077002,0,NA,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,7,NA,0,0,8274173,1,NA,31,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,2,NA,0,1,6857206,1,12,4,NA,NA,4,NA,62758.30078125,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,0,NA
1952,1,NA,1,0,6155004,0,5,10,NA,NA,0,NA,61784.80078125,NA,18,10,NA,NA,17847.5,0,NA,0,3,10,NA,NA,0
1896,3,NA,0,0,5128174,0,9,42,NA,NA,1,NA,20768,NA,NA,42,NA,NA,NA,NA,NA,NA,3,42,NA,0,NA
1969,11,NA,0,1,2013171,1,10,13,NA,NA,3,NA,39589,NA,NA,13,NA,NA,NA,NA,NA,NA,2,13,NA,0,NA
1960,1,5179001,0,1,5179004,1,7,23,NA,NA,2,NA,28101.69921875,NA,8,23,NA,18172,9929.7001953125,0,0,0,3,23,NA,NA,0
1963,9,NA,1,0,5392185,0,10,19,NA,NA,2,NA,12642.51953125,NA,NA,19,NA,NA,NA,NA,NA,NA,3,19,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,3,5430227,0,0,5430005,0,8,39,NA,NA,6,NA,15576,NA,10,39,NA,NA,0,0,NA,0,3,39,NA,NA,0
1964,5,NA,0,1,7474172,0,NA,11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1937,11,NA,0,1,1950170,1,10,31,NA,NA,0,1,146025,NA,NA,31,NA,NA,NA,NA,NA,NA,1,31,NA,0,NA
1927,7,NA,0,1,5253002,0,12,4,61298.05078125,1800,2,1,62596.05078125,NA,40,4,NA,NA,NA,NA,NA,0,4,4,NA,NA,1
1967,2,NA,0,0,3382001,1,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,7,8029001,0,1,8029171,1,NA,42,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,3,NA,0,1,1095171,0,12,3,NA,NA,1,NA,42055.19921875,NA,NA,3,NA,NA,NA,NA,NA,NA,3,3,NA,0,NA
1953,1,NA,0,0,9091170,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1963,8,NA,0,1,557171,0,10,42,NA,NA,2,NA,29029.76953125,NA,NA,42,NA,NA,NA,NA,NA,NA,3,42,NA,0,NA
1934,2,NA,0,1,1162002,0,10,5,6490,2805,3,1,79534.953125,NA,35,5,NA,NA,NA,NA,NA,0,4,5,NA,NA,1
1963,4,NA,1,0,6061002,0,10,8,NA,NA,1,NA,40419.71875,NA,6,8,NA,NA,32631.720703125,0,NA,0,3,8,NA,NA,0
1943,10,7693001,0,0,7693170,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,11,NA,0,0,8966001,1,NA,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1949,6,NA,0,1,2682173,1,10,34,NA,NA,2,NA,118604.75,NA,NA,34,NA,NA,NA,NA,NA,NA,2,34,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,5,NA,0,1,2251173,0,13,14,NA,NA,4,NA,83721,NA,NA,14,NA,NA,NA,NA,NA,NA,2,14,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,5,2339001,0,1,2339004,0,10,4,NA,NA,3,NA,60551.69921875,NA,14,4,NA,36227.1796875,NA,NA,0,0,4,4,NA,NA,0
1959,11,NA,0,1,8305002,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1949,9,NA,0,1,1038172,1,13,21,NA,NA,0,NA,44378.62109375,NA,NA,21,NA,NA,NA,NA,NA,NA,2,21,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,7,5547001,1,0,5547008,1,0,19,NA,NA,8,0,7788,NA,4,19,NA,7788,0,0,0,0,3,19,NA,NA,0
1957,7,NA,0,1,6585004,0,7,17,NA,NA,8,NA,7139,NA,11,17,NA,NA,0,0,NA,0,3,17,NA,NA,0
1954,2,NA,0,1,1837170,1,13,5,NA,NA,4,NA,74635,NA,NA,5,NA,NA,NA,NA,NA,NA,4,5,NA,0,NA
1958,1,133001,1,0,133003,1,11,13,NA,NA,3,NA,77620.3984375,NA,11,37,NA,71390,6230.39990234375,0,0,0,1,37,NA,NA,0
1938,12,NA,0,0,8442002,0,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1967,10,1394171,0,1,1394003,0,6,16,NA,NA,1,NA,21780.439453125,NA,1,16,NA,NA,NA,0,NA,0,3,16,NA,NA,0
1959,12,NA,1,0,5348005,0,11,8,NA,NA,6,NA,30821.009765625,NA,9,8,NA,NA,8313.6904296875,0,NA,0,3,8,NA,NA,0
1961,6,NA,0,1,7121171,1,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1961,8,NA,NA,NA,6850183,0,8,39,NA,NA,3,NA,6775.56005859375,NA,NA,39,NA,NA,NA,NA,NA,NA,3,39,NA,0,NA
1958,1,NA,NA,NA,2537176,0,11,20,NA,NA,0,NA,87673.40625,NA,NA,20,NA,NA,NA,NA,NA,NA,1,20,NA,0,NA
1950,6,NA,1,0,5014003,0,10,34,20845.880859375,1873,1,0,33838.859375,1,18,34,0,NA,19470,0,NA,0,2,34,0,1,0
1944,9,728170,0,1,728179,1,13,4,NA,NA,1,NA,295295,NA,NA,4,NA,153073.140625,NA,NA,0,NA,4,4,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,8,NA,0,1,9278001,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1964,4,6413001,1,0,6413010,0,4,45,NA,NA,6,NA,43483,NA,5,45,NA,7788,0,0,0,0,3,45,NA,NA,0
1951,8,597001,0,1,597006,0,7,16,NA,NA,2,NA,36084.3984375,NA,17,16,NA,0,0,0,0,0,3,16,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,2,NA,1,0,5541004,1,4,23,NA,NA,4,NA,5282.85986328125,NA,14,23,NA,NA,NA,0,NA,0,3,23,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,11,NA,0,1,6711170,0,11,34,NA,NA,2,NA,43976.23828125,NA,NA,34,NA,NA,NA,NA,NA,NA,2,34,NA,0,NA
1931,5,NA,0,1,999001,1,9,46,71390,2000,3,1,76582,1,37,46,0,NA,NA,NA,NA,0,4,46,0,1,0
1957,2,NA,0,1,2282179,1,12,36,NA,NA,5,NA,63731.80078125,NA,NA,36,NA,NA,NA,NA,NA,NA,4,36,NA,0,NA
1962,8,7950001,0,0,7950003,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1966,3,NA,0,1,5829171,0,11,39,NA,NA,2,NA,48675,NA,NA,39,NA,NA,NA,NA,NA,NA,3,39,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,1,NA,1,0,6406003,1,5,19,NA,NA,4,0,45942.7109375,NA,13,19,NA,NA,15887.51953125,0,NA,0,3,19,NA,NA,0
1964,4,NA,0,1,9068002,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1935,3,NA,1,0,5513002,0,7,9,16225,1840,3,NA,48675,NA,34,9,NA,NA,NA,NA,NA,0,3,9,NA,NA,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,2,NA,0,0,8803001,1,NA,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1923,11,NA,0,1,722002,0,11,4,22974.599609375,1200,0,NA,75816.1796875,NA,45,4,NA,NA,NA,NA,NA,0,4,4,NA,NA,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,4,NA,0,0,3449002,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1957,7,NA,0,1,5437174,1,10,12,NA,NA,8,NA,78788.6015625,NA,NA,12,NA,NA,NA,NA,NA,NA,2,12,NA,0,NA
1950,9,NA,0,1,3008002,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1938,7,1537001,0,1,1537003,0,10,20,NA,2000,0,NA,79178,NA,30,20,NA,NA,649,0,0,0,1,20,NA,NA,0
1969,7,2278170,0,1,2278030,1,12,34,NA,NA,1,NA,66847,NA,NA,34,NA,NA,NA,0,0,NA,2,34,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,8,NA,0,1,2443001,0,9,35,32450,2000,3,NA,79372.703125,NA,30,35,NA,NA,NA,NA,NA,0,3,35,NA,NA,1
1923,7,NA,0,1,1948001,1,11,31,38596.03125,4095,3,1,54645.80078125,1,45,31,0,NA,NA,NA,NA,0,1,31,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,9,NA,1,0,6171002,1,NA,19,NA,NA,4,NA,14115.75,NA,18,19,NA,NA,0,0,NA,1,3,19,NA,NA,0
1964,2,NA,0,1,2661181,0,10,3,NA,NA,6,NA,20884.8203125,NA,NA,3,NA,NA,NA,NA,NA,NA,3,3,NA,0,NA
1950,3,2299001,0,1,2299003,1,9,40,NA,450,2,NA,90697.75,NA,19,40,NA,55165,24013,0,0,1,2,40,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,8,NA,NA,NA,1581174,0,11,34,NA,NA,2,NA,91833.5,NA,NA,34,NA,NA,NA,NA,NA,NA,2,34,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,1,NA,0,1,8784001,1,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1968,5,NA,1,0,5292179,0,5,32,NA,NA,10,0,44962.71875,NA,NA,32,NA,NA,NA,NA,NA,NA,3,32,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,5,NA,0,1,8554001,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1943,6,NA,1,0,6319001,1,9,39,47377,2240,4,1,47377,1,25,39,0,NA,NA,NA,NA,0,3,39,0,1,0
1967,6,2406001,0,1,2406004,1,13,31,NA,NA,2,0,55814,NA,3,31,NA,55814,0,0,0,0,1,31,NA,NA,0
1917,7,NA,0,1,7731170,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1945,NA,NA,NA,NA,6769180,1,13,17,NA,NA,6,NA,41146.6015625,NA,NA,17,NA,NA,NA,NA,NA,NA,3,17,NA,0,NA
1945,10,NA,0,1,647184,0,10,23,NA,NA,1,NA,36993,NA,NA,23,NA,NA,NA,NA,NA,NA,3,23,NA,0,NA
1919,11,NA,1,0,6078001,0,9,42,0,0,4,0,9579.240234375,0,49,42,0,NA,NA,NA,NA,0,3,42,0,1,0
1936,7,NA,0,1,8101001,1,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1958,3,NA,0,1,9262004,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,7,NA,0,1,7236001,1,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1949,10,NA,NA,NA,2228173,1,8,31,NA,NA,3,NA,86109.3203125,NA,NA,31,NA,NA,NA,NA,NA,NA,1,31,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,2,6376001,1,0,6376030,1,9,45,NA,NA,4,0,16225,NA,1,45,NA,16225,0,0,0,0,3,45,NA,NA,0
1931,4,NA,0,1,1399002,0,10,46,23364,1750,6,1,116034.7109375,NA,39,46,NA,NA,NA,NA,NA,0,4,46,NA,NA,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,10,NA,0,0,3169001,1,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,11,NA,NA,NA,582172,0,11,29,NA,NA,2,NA,83876.7578125,NA,NA,29,NA,NA,NA,NA,NA,NA,1,29,NA,0,NA
1966,9,2180021,0,1,2180173,0,9,4,NA,NA,1,NA,44417.55859375,NA,NA,4,NA,NA,NA,NA,1,NA,4,4,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,1,NA,0,1,8445170,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1960,4,NA,0,1,6007173,0,9,35,NA,NA,4,NA,181720,NA,NA,35,NA,NA,NA,NA,NA,NA,3,35,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,3,NA,0,1,1745002,0,10,31,40497.6015625,1650,0,1,79437.6015625,NA,56,31,NA,NA,NA,NA,NA,0,1,31,NA,NA,1
1965,3,NA,0,1,495180,1,13,21,NA,NA,1,NA,56138.5,NA,NA,21,NA,NA,NA,NA,NA,NA,2,21,NA,0,NA
1907,2,NA,0,1,588001,1,13,4,84370,2058,0,0,94105,1,62,4,0,NA,NA,NA,NA,0,4,4,0,1,0
1945,11,NA,0,1,9217002,0,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1945,2,NA,0,0,7818002,1,NA,31,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1963,2,5159001,0,0,5159008,1,11,39,NA,NA,6,NA,52601.44921875,NA,6,39,NA,52601.44921875,NA,NA,0,0,3,39,NA,NA,0
1923,11,NA,1,0,6588001,1,8,23,3439.69995117188,1440,4,1,9514.33984375,0,45,23,0,NA,NA,NA,NA,0,3,23,0,1,0
1963,5,NA,1,0,5404008,0,7,8,NA,NA,6,0,22831.8203125,NA,5,8,NA,NA,NA,0,NA,0,3,8,NA,NA,0
1959,7,NA,0,1,1959171,0,11,34,NA,NA,3,NA,120065,NA,NA,34,NA,NA,NA,NA,NA,NA,3,34,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,4,NA,0,1,1094002,0,10,3,0,0,2,1,19470,NA,25,3,NA,NA,NA,NA,NA,0,3,3,NA,NA,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,6,NA,0,1,1058171,0,10,19,NA,NA,1,NA,55814,NA,NA,19,NA,NA,NA,NA,NA,NA,3,19,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,4,NA,NA,NA,6293180,0,0,4,NA,NA,6,0,35526.26171875,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,0,NA
1943,10,NA,0,1,2461002,0,9,4,0,0,2,1,61006,NA,25,4,NA,NA,NA,NA,NA,0,4,4,NA,NA,1
1943,3,NA,0,1,8078002,0,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1919,5,NA,0,1,9015001,1,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1909,10,NA,0,1,553001,1,9,34,48026,1880,0,1,56216.37890625,1,58,34,0,NA,NA,NA,NA,0,2,34,0,1,0
1940,4,NA,0,1,7121001,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,12,NA,0,1,2727171,0,11,13,NA,NA,0,NA,25960,NA,NA,13,NA,NA,NA,NA,NA,NA,2,13,NA,0,NA
1966,4,6585001,0,1,6585008,0,7,17,NA,NA,8,NA,7139,NA,3,17,NA,7139,0,0,0,0,3,17,NA,NA,0
1937,1,NA,0,1,8068002,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
