"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","occ","study","works","head","wife"
"2734",1,0,1,12,2,11,1950,4368,27,39300,4896,1,1,39300,8,0.800000011920929,0,0,0,0,0,0,0,0,7,6,53648.4296875,0,0,0,0,3,45,42,0,1,1,0
"2801",1,0,1,12,12,12,1941,3060,35,31440,1434,0,1,49360.80078125,16,0.300000011920929,0,3930,3930,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,61,0,1,1,0
"2804",1,1,0,5,3,8,1925,2295,51,18392.400390625,3096,1,1,23933.69921875,32,0.899999976158142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,62,0,1,1,0
"2807",1,0,1,12,6,8,1944,2515,32,67438.796875,1751,2,1,85123.796875,13,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,51,0,1,1,0
"2839",1,0,1,16,12,10,1927,2940,49,392996.0625,3316,1,1,392996.0625,30,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,62,0,1,1,0
"2855",0,0,1,12,10,12,1951,1400,25,14210.8798828125,989,0,1,89997,3,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,1
"2871",1,0,1,14,1,7,1951,2182,26,50304,718,1,1,50304,5,0.800000011920929,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,26,81,0,1,1,0
"2882",1,0,1,14,12,9,1947,2992,29,35173.5,2594,1,1,71526,10,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,31,0,1,1,0
"2919",0,0,1,12,2,11,1922,1936,55,25545,2415,0,NA,124974,15,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,NA,NA,NA,1
"2927",1,0,0,16,10,11,1950,2000,26,47160,695,1,1,78600,7,0.800000011920929,0,0,0,0,0,0,0,0,12,12,66872.8828125,13035.8095703125,0,0,0,4,4,91,0,1,1,0
"2966",0,NA,NA,11,NA,5,NA,0,38,0,2728,0,NA,26543.220703125,8,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,NA,1
"2995",0,0,1,10,NA,9,NA,1984,25,28071.990234375,1435,3,NA,74548.171875,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,NA,NA,NA,1
"2997",1,0,1,12,5,10,1934,2500,43,36942,4730,2,1,72312,23,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,42,0,1,1,0
"3012",0,0,1,16,3,11,1930,1744,47,39300,4103,0,1,168990,23,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,NA,NA,NA,1
"3077",1,0,1,16,1,12,1928,2370,49,184710,1072,0,1,210255,27,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,85,0,1,1,0
"3090",0,0,1,15,8,11,1946,0,30,0,2112,2,1,81586.796875,2,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,12,58164,0,0,0,0,1,20,NA,NA,NA,NA,1
"3098",0,0,1,12,2,13,1935,2000,42,NA,4002,0,0,112775.28125,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,11,11,0,0,0,0,0,1,37,NA,NA,NA,NA,0
"3099",0,0,1,14,11,12,1928,672,48,7860,1072,0,1,210255,9,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,NA,NA,NA,NA,1
"3111",1,0,1,8,8,9,1924,3510,52,26932.2890625,4070,3,1,40070.28125,33,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,11,0,1,1,0
"3132",1,1,0,3,9,7,1917,1840,60,28775.4609375,2181,1,1,41830.921875,41,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,51,0,1,1,0
"3159",1,0,1,14,3,10,1950,3160,27,70740,3478,0,0,71526,7,0.300000011920929,0,0,0,0,0,0,0,0,11,12,62880,8253,0,0,0,1,31,85,0,1,1,0
"3169",1,0,1,16,10,13,1918,2400,58,40604.76171875,3830,0,1,94064.546875,32,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,71,0,1,1,0
"3174",0,0,1,8,NA,12,NA,0,30,0,3633,5,0,22683.9609375,9,0.899999976158142,0,0,29785.470703125,0,0,1807,0,5772,NA,NA,NA,NA,NA,NA,0,1,6,NA,0,0,1,0
"3229",1,0,1,12,5,12,1924,2400,53,60915,3174,1,1,133961.90625,34,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,43,0,1,1,0
"3253",1,0,1,12,9,11,1948,1865,28,31440,3718,3,1,31440,9,1,0,0,754.559997558594,0,0,192,0,0,7,4,19650,0,0,0,0,3,3,33,0,1,1,0
"3271",1,0,1,16,12,10,1950,2550,26,46374,4206,0,1,66810,7,0.699999988079071,0,0,0,0,0,0,0,0,13,12,12576,21615,0,0,0,2,34,87,0,1,1,0
"3304",1,0,1,17,7,11,1918,3346,59,67596,368,0,1,77421,40,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,88,0,1,1,0
"3344",1,0,1,16,NA,10,NA,520,59,103359,1038,0,1,110433,38,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,87,0,1,1,0
"3354",1,0,1,4,8,13,1945,4368,31,NA,2095,4,0,102966,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,13,NA,NA,NA,NA,0
"3378",1,0,1,12,NA,7,NA,1167,26,NA,5292,1,NA,58843.890625,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,NA,NA,NA,0,0
"3392",0,0,1,12,4,12,1946,30,31,589.5,5183,1,1,88326.75,12,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,NA,NA,NA,1
"3412",0,0,0,14,1,12,1950,2142,27,19650,5166,1,1,98250,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,62880,35370,0,0,0,3,42,NA,NA,NA,NA,1
"3425",1,0,1,17,6,10,1949,1491,27,19650,1565,0,1,47160,8,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,88,0,1,1,0
"3426",0,0,1,14,12,12,1946,400,29,3930,1222,2,0,11593.5,7,0.800000011920929,0,0,4102.919921875,0,1532.69995117188,654,6130.7998046875,0,NA,NA,NA,NA,NA,NA,0,3,16,33,0,1,1,0
"3454",1,0,1,16,12,8,1951,1200,26,25348.5,1422,0,1,69796.796875,6,0.699999988079071,0,0,0,0,0,0,0,0,12,9,54627,0,0,0,0,3,10,NA,1,0,1,0
"3485",1,1,0,12,NA,9,NA,1880,29,39300,4735,3,1,39300,8,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,83,0,1,1,0
"3488",0,0,1,17,9,11,1939,316,37,5895,4391,3,1,108861,8,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,NA,NA,NA,NA,1
"3498",0,0,1,12,4,9,1919,0,58,0,1516,0,0,7683.14990234375,4,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,NA,0,0,1,0
"3513",0,0,1,8,3,7,1923,728,54,8017.2001953125,4483,1,1,32265.30078125,6,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,NA,1
"3523",1,0,1,12,8,7,1951,560,25,NA,334,0,0,110904.6015625,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,10,78600,13755,0,0,0,4,4,NA,NA,NA,NA,0
"3532",0,0,1,12,10,11,1941,0,35,0,927,5,1,104655.8984375,NA,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,NA,NA,NA,1
"3534",0,0,1,16,2,8,1942,0,34,0,2631,0,1,119079,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,18,NA,NA,NA,NA,1
"3580",1,0,1,17,1,9,1923,1775,55,35370,252,0,1,44802,30,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,87,0,1,1,0
"3582",1,0,1,17,9,9,1948,160,28,1965,1490,0,1,46177.5,8,0.5,0,0,0,0,0,0,0,0,12,10,64845,40086,0,0,0,2,24,NA,1,0,1,0
"3588",1,0,1,16,2,10,1947,3560,30,298680,5387,2,1,334050,11,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,61,0,1,1,0
"3591",0,0,0,12,11,8,1947,480,29,589.5,4700,2,1,75259.5,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,NA,NA,NA,1
"3614",0,0,1,11,1,7,1927,0,50,0,4218,1,NA,81209.5234375,25,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,26,NA,NA,NA,NA,1
"3646",0,0,1,11,12,10,1932,520,44,8253,2691,2,1,94713,1,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,NA,NA,NA,1
"3672",0,0,1,12,9,9,1933,1862,43,22794,879,1,1,135962.28125,10,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,NA,NA,NA,NA,1
"3676",1,0,1,17,6,11,1934,2340,42,65501.30859375,1708,2,1,98415.0625,23,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,84,0,1,1,0
"3710",0,0,1,16,6,10,1948,0,28,0,4237,2,1,82530,6,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,NA,NA,NA,1
"3723",1,0,1,3,NA,7,NA,922,29,17685,1507,0,1,52504.80078125,11,0.5,0,4912.5,4912.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,92,0,1,1,0
"3759",0,0,1,12,11,10,1929,0,48,0,98,0,1,108861,12,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,NA,NA,NA,1
"3760",1,NA,NA,9,1,8,1926,NA,51,NA,2105,0,NA,29082,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,NA,NA,NA,NA,0
"3772",0,0,1,17,1,10,1946,1092,31,27510,2748,2,NA,153270,12,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,NA,NA,NA,NA,1
"3780",1,0,1,13,6,10,1935,16,38,157.199996948242,672,1,1,16623.900390625,20,0.600000023841858,14462.400390625,2004.30004882812,16466.69921875,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,31,0,1,1,0
"3830",1,0,0,14,2,10,1936,1880,41,72681.421875,1050,0,1,94579.3828125,22,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,88,0,1,1,0
"3867",1,0,1,8,12,8,1920,2080,56,69667.109375,3059,0,1,121177.6171875,37,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,11,0,1,1,0
"3881",0,1,0,16,NA,4,NA,2028,26,37924.5,4844,0,0,45635.16015625,2,0.300000011920929,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,4,46,87,0,1,1,0
"3886",0,0,1,17,1,11,1947,0,30,0,2542,2,1,18569.25,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,1
"3904",1,0,1,13,NA,7,NA,NA,34,NA,5280,0,NA,28689,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,NA,NA,NA,0
"3908",0,1,0,12,4,10,1922,1443,55,19650,3543,0,0,44424.71875,35,0.400000005960464,0,597.359985351562,597.359985351562,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,3,16,87,0,1,1,0
"3912",1,0,1,9,NA,10,NA,2000,49,NA,4115,2,NA,23741.130859375,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,0
"3936",1,0,1,12,8,8,1920,2219,56,51090,3900,0,1,108562.3203125,37,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,92,0,1,1,0
"3951",1,0,1,16,3,13,1946,3472,31,69702.4765625,509,1,1,160540.5,7,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,11,0,1,1,0
"3953",0,0,1,16,2,9,1951,1443,26,39300,4374,0,0,39300,6,0.300000011920929,0,0,0,0,0,0,0,0,12,NA,NA,40872,0,NA,0,2,34,87,0,1,1,0
"3958",0,0,1,13,8,12,1948,0,28,0,2794,3,1,62880,4,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,NA,NA,NA,NA,1
"3959",1,0,1,12,8,10,1923,2747,53,53251.5,3078,0,1,88621.5,34,0.400000005960464,0,0,0,0,0,0,0,0,8,6,6932.52001953125,0,0,0,0,2,34,55,0,1,1,0
"3966",1,0,1,15,6,13,1947,2076,29,24444.599609375,4030,0,0,24444.599609375,18,0.5,0,0,0,0,0,0,0,0,16,NA,NA,33012,0,NA,0,4,4,40,0,1,1,0
"3980",1,0,1,10,7,10,1937,2000,39,64845,5318,3,1,152562.59375,21,1.20000004768372,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,32,0,1,1,0
"4003",0,NA,NA,11,NA,8,NA,6,29,55.0200004577637,2160,4,NA,76690.0234375,4,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,NA,NA,NA,1
"4036",0,0,1,12,1,9,1950,0,25,0,5583,1,NA,47553,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,90390,0,0,0,0,2,12,NA,NA,NA,NA,1
"4116",1,0,1,13,2,8,1935,2010,42,55460.16015625,3344,2,1,82836.5390625,23,0.600000023841858,0,0,25493.91015625,25493.91015625,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,92,0,1,1,0
"4128",1,0,1,14,5,11,1952,1419,25,31440,550,0,1,41430.05859375,5,0.300000011920929,0,5407.68017578125,5407.68017578125,0,0,0,0,0,12,12,66810,13755,0,0,0,3,34,86,0,1,1,0
"4131",0,0,1,12,5,9,1950,0,26,0,1883,1,1,66810,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,NA,NA,NA,1
"4144",1,0,1,7,1,11,1926,1827,51,53231.8515625,1569,0,1,74599.2578125,32,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,2,34,92,0,1,1,0
"4151",0,1,0,12,7,7,1935,1936,41,23580,3117,1,1,39417.8984375,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,NA,NA,NA,NA,1
"4157",1,0,1,17,9,8,1948,3057,29,51090,4643,0,1,94909.5,7,0.300000011920929,0,0,0,0,0,0,0,0,12,12,157.199996948242,0,0,0,0,1,31,55,0,1,1,0
"4171",0,0,1,17,1,12,1931,1400,46,70740,4642,0,1,273135,18,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,NA,NA,NA,1
"4172",0,0,1,10,2,10,1921,999,56,9333.75,2065,1,0,22444.23046875,10,0.5,0,0,13110.48046875,13110.48046875,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,87,0,1,1,0
"4188",0,NA,NA,16,NA,11,NA,900,33,NA,803,0,NA,63273,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,NA,0
"4190",0,0,1,17,4,11,1946,1920,26,74670,4613,0,1,204753,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,NA,1
"4193",1,1,0,14,9,10,1922,1420,55,17685,3064,1,1,41265,34,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,87,0,1,1,0
"4197",0,0,1,16,1,9,1951,1912,26,39300,1490,0,1,46177.5,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,NA,NA,NA,1
"4224",1,0,1,12,11,13,1950,2000,26,44016,3001,2,1,44016,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,33,0,1,1,0
"4231",0,0,1,16,9,10,1951,800,25,15720,1982,1,1,53841,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,3,41,NA,NA,NA,NA,1
"4249",1,0,1,15,5,11,1947,1965,30,19650,4356,2,1,20436,11,0.699999988079071,0,0,0,0,0,0,0,0,12,NA,NA,39300,0,NA,0,2,13,51,0,1,1,0
"4265",0,0,1,6,6,9,1924,0,52,0,3582,0,0,9149.0400390625,NA,0.300000011920929,0,0,4433.0400390625,0,4433.0400390625,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,NA,0,0,1,0
"4267",0,0,1,12,12,10,1947,0,29,0,5387,2,1,334050,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,1,29,NA,NA,NA,NA,1
"4283",1,0,1,17,3,11,1942,2029,35,73884,755,1,1,152091,12,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,87,0,1,1,0
"4333",1,0,1,16,5,9,1941,1215,35,110040,102,0,1,153466.5,17,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,62,0,1,1,0
"4377",0,0,1,16,1,12,1950,1750,27,40872,5580,0,0,40872,4,0.200000002980232,0,0,0,0,0,0,0,0,12,12,94320,0,0,0,0,3,3,87,0,1,1,0
"4397",1,0,1,11,7,8,1940,1872,37,29003.400390625,119,2,1,29003.400390625,17,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,61,0,1,1,0
"4437",1,0,1,14,4,9,1920,1970,57,55020,750,0,1,149340,38,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,31,0,1,1,0
"4438",1,0,0,12,8,10,1949,2640,27,68775,4288,3,1,87639,9,1.20000004768372,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,4,4,85,0,1,1,0
"4442",0,0,1,12,4,11,1922,1372,55,11357.7001953125,2688,0,1,12619.23046875,27,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,NA,1
"4453",0,0,1,7,6,8,1917,1715,59,51090,1594,0,0,51141.08984375,40,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,31,0,1,1,0
"4478",1,0,1,12,7,10,1947,3312,29,32493.240234375,1030,3,1,41068.5,10,1.29999995231628,0,0,0,0,0,0,1768.5,0,NA,NA,NA,NA,NA,NA,0,3,42,11,0,1,1,0
"4490",0,1,0,8,5,7,1924,544,53,6154.3798828125,4305,7,0,28335.30078125,20,2.79999995231628,0,0,22000.140625,0,0,2754,0,2844,NA,NA,NA,NA,NA,NA,0,3,9,83,0,1,1,0
"4529",0,0,1,14,12,12,1941,1992,35,28138.80078125,1130,1,0,44644.80078125,15,0.400000005960464,0,0,0,0,0,0,4716,0,NA,NA,NA,NA,NA,NA,0,3,3,86,0,1,1,0
"4551",0,0,1,12,5,12,1927,1960,49,43230,5693,1,0,43230,30,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,92,0,1,1,0
"4595",1,0,1,8,NA,10,NA,2700,49,40086,2237,0,1,74041.203125,30,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,11,0,1,1,0
"4597",1,0,1,13,12,13,1926,2832,50,54689.87890625,5362,1,1,141087,31,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,71,0,1,1,0
"4603",1,0,1,12,7,8,1942,2244,35,55020,3916,1,1,55020,16,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,40,0,1,1,0
"4611",0,0,1,12,NA,9,NA,1960,34,21143.400390625,4437,2,0,21143.400390625,9,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,71,0,1,1,0
"4632",1,1,0,17,10,13,1926,2360,50,137550,3196,1,1,152484,29,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,87,0,1,1,0
"4650",0,0,1,12,7,12,1951,960,26,23580,4978,2,1,78792.5703125,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,NA,NA,NA,NA,1
"4693",1,0,1,11,6,11,1928,2640,48,84495,590,0,1,84495,27,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,32,0,1,1,0
"4696",1,0,1,8,12,10,1917,2000,59,17685,1228,0,1,27510,40,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,11,0,1,1,0
"4768",1,1,0,11,11,7,1936,3704,40,35370,3564,1,1,77138.0390625,21,0.899999976158142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,61,0,1,1,0
"4801",0,0,1,13,6,7,1940,0,36,0,649,5,NA,12890.400390625,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,NA,NA,NA,NA,1
"4818",0,0,1,12,3,8,1933,1944,44,45611.578125,4216,1,0,46004.578125,10,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,92,0,1,1,0
"4855",0,0,1,13,11,8,1949,2219,27,27510,2451,1,1,56985,7,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,8,8,7714.58984375,7467,0,0,0,2,24,NA,NA,NA,NA,1
"4857",1,0,1,14,10,11,1945,632,31,7860,5826,0,0,40872,12,0.200000002980232,0,0,0,0,0,0,0,0,11,NA,NA,11790,0,NA,0,4,4,84,0,1,1,0
"4861",0,0,1,12,6,6,1918,0,58,0,1520,1,NA,30606.83984375,20,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,26,NA,NA,NA,NA,1
"4876",0,0,1,12,5,11,1943,2754,34,31518.599609375,2170,1,1,63155.1015625,11,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,NA,NA,NA,NA,1
"4894",0,0,1,14,9,11,1950,1080,26,24130.19921875,1514,1,1,78207,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,NA,NA,NA,NA,1
"4920",1,0,1,12,5,10,1921,3472,56,53982.48046875,4041,1,1,103323.6328125,37,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,11,0,1,1,0
"4961",0,0,1,17,7,12,1931,0,45,0,278,2,1,118057.203125,22,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,1
"4967",0,0,1,8,NA,7,NA,0,53,0,3779,0,0,13016.16015625,12,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,0,1,0
"4987",1,0,1,10,7,7,1917,0,59,0,4483,1,1,32265.30078125,34,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,0,1,0
"5064",0,NA,NA,12,NA,11,NA,1280,37,27510,5216,3,NA,66810,5,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,1
"5082",1,0,1,12,NA,12,NA,2273,47,36038.1015625,319,3,1,45588,28,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,11,0,1,1,0
"5094",0,0,1,17,9,9,1948,2356,28,60915,1508,0,1,111612,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,15,247590,28296,0,0,0,2,12,NA,NA,NA,NA,1
"5097",0,0,1,12,10,12,1937,0,39,0,4281,1,1,139515,8,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,NA,NA,NA,1
"5121",1,0,1,12,5,12,1929,4170,48,59932.5,2097,6,1,71856.1171875,29,1.29999995231628,0,0,0,0,0,0,5517.72021484375,0,NA,NA,NA,NA,NA,NA,0,2,13,85,0,1,1,0
"5142",0,0,1,10,6,11,1929,0,47,0,365,1,NA,66810,7,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,NA,NA,NA,1
"5144",0,0,1,12,4,13,1934,0,42,0,1429,3,1,129690,5,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,NA,1
"5163",1,0,1,16,4,12,1945,1120,32,20436,3753,1,1,50304,12,0.600000023841858,0,2358,2358,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,28,61,0,1,1,0
"5186",0,0,1,14,6,10,1950,1012,26,15720,73,2,1,64059,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,1
"5188",1,0,1,16,8,7,1946,2475,30,133620,2951,2,1,144624,11,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,61,0,1,1,0
"5191",1,0,1,10,12,11,1926,1936,50,62880,3632,0,1,130083,31,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,32,0,1,1,0
"5200",1,0,1,16,7,9,1951,NA,25,NA,5363,0,NA,62054.69921875,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,1,3,1,NA,NA,NA,NA,0
