"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"39637",0,0,1,14,7,10,1959,2000,28,26130,5362,2,NA,107736,6,4,0,0,0,0,0,NA,11055,0,13,14,62310,28140,0,0,0,4,4,0,0,NA,1
"39641",0,0,1,13,5,11,1960,1952,27,29145,1958,1,1,61305,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"39651",0,0,1,13,1,11,1940,1960,49,56280,1269,0,1,145725,18,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"39656",0,0,1,12,10,10,1953,2000,34,38994,4581,1,1,111354,13,2,0,0,0,0,0,NA,0,0,12,12,40200,20100,0,0,0,2,34,0,1,NA,1
"39702",1,0,1,14,12,10,1948,1574,39,72360,2912,1,1,84822,18,2,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,1,20,0,1,1,0
"39731",0,0,1,12,2,7,1953,800,35,4020,5117,3,1,58290,6,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"39769",0,0,1,17,3,10,1945,1393,43,92460,2123,1,1,184920,21,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"39780",1,1,0,12,5,7,1956,2784,32,38736.71875,6076,2,1,62856.71875,10,3,0,0,0,0,0,0,0,0,11,NA,NA,10106.2802734375,0,NA,0,2,13,0,1,1,0
"39829",0,0,1,12,12,9,1938,458,49,5025,4362,1,1,12864,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"39848",1,0,1,16,12,10,1952,2458,35,99101.0390625,1790,3,1,117585,14,3,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,12,0,1,1,0
"39849",0,0,1,12,9,9,1955,1664,32,16080,5961,2,NA,102381.359375,4,1,0,0,0,0,0,NA,4494.35986328125,0,11,9,34170,402,0,0,0,2,13,0,1,NA,1
"39865",0,0,1,12,12,10,1951,1960,36,30753,4696,2,0,38029.19921875,11,1,0,0,0,0,0,0,6874.2001953125,0,12,8,0,20666.8203125,0,0,0,2,40,0,1,1,0
"39883",0,0,1,15,12,9,1955,1950,32,34170,2042,2,1,86631,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,1
"39887",0,0,1,14,10,10,1961,1700,26,30150,5080,2,1,76882.5,6,2,0,0,0,0,0,NA,0,0,8,12,33484.58984375,26940.029296875,0,0,0,2,26,0,1,NA,1
"39890",1,0,1,17,11,11,1949,1687,38,66330,461,0,0,67335,17,4,0,0,0,0,0,0,0,0,12,NA,NA,2010,0,NA,0,1,31,0,1,1,0
"39891",0,0,1,12,9,9,1960,1862,27,23718,5566,1,1,49450.01953125,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"39916",0,0,1,12,8,8,1959,0,28,0,4377,0,NA,35094.6015625,4,1,0,0,0,0,0,NA,0,0,9,11,2836.11010742188,28140,0,0,0,2,24,0,0,NA,1
"39917",1,1,0,12,11,7,1956,2420,31,26692.80078125,5971,0,0,26692.80078125,12,1,0,0,0,0,0,0,0,0,10,11,0,6030,0,0,0,3,3,0,1,1,0
"39938",0,0,1,12,1,10,1936,744,51,6054.1201171875,1927,0,1,64790.33984375,20,3,0,3967.73999023438,3967.73999023438,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"39941",1,0,1,NA,10,11,1955,NA,32,0,1669,0,0,23042.640625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,4824,0,0,0,3,39,0,0,NA,0
"39942",0,0,1,17,10,10,1953,1022,34,37185,3863,3,1,81762.78125,12,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"39973",0,0,1,14,4,11,1940,2816,48,8860.080078125,4306,0,0,30954,4,3,0,0,0,0,0,0,3618,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"39980",0,0,1,13,1,12,1957,2080,31,NA,5241,2,1,84822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,0
"39987",0,0,1,12,10,8,1931,0,56,0,2067,0,NA,22851.689453125,29,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"39991",1,0,1,12,10,10,1959,1955,28,32160,5622,0,1,55315.19921875,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"40005",0,0,1,16,5,10,1962,1071,25,40200,3263,1,1,73365,4,2,0,0,0,0,0,NA,0,0,16,16,28815.359375,0,0,0,0,2,26,0,1,NA,1
"40007",1,0,1,17,11,9,1951,2238,36,85485.296875,2890,1,1,137116.171875,15,2,0,0,0,0,0,0,0,0,12,NA,NA,29145,0,NA,0,3,42,0,1,1,0
"40016",1,0,1,16,9,10,1945,2680,42,83415,3276,2,1,101464.796875,17,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"40019",0,0,1,14,1,10,1932,1760,56,46230,6322,0,1,240188.96875,13,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"40078",1,0,1,17,9,13,1953,2304,34,156780,4821,0,1,223713,13,2,0,0,0,0,0,0,0,0,15,17,26049.599609375,27114.900390625,0,0,0,1,29,0,1,1,0
"40084",1,0,1,16,4,10,1933,3224,55,31356,2856,0,1,51255,26,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"40091",1,0,1,12,6,11,1960,1440,27,NA,3085,0,NA,73767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,0
"40125",0,0,1,12,2,10,1933,2080,55,NA,2851,0,0,48573.66015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,0,NA,0,2,22,0,1,NA,0
"40157",1,0,1,12,5,10,1958,1781,29,30150,1194,2,1,65316.9609375,11,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,0,1,0
"40161",0,0,1,12,5,9,1950,1568,37,20230.650390625,1903,1,1,88950.5390625,15,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"40181",1,0,1,16,8,13,1948,2860,39,96480,2927,2,1,105525,18,1,0,0,0,0,0,0,0,0,12,13,42210,26130,0,0,0,4,5,0,1,1,0
"40189",0,0,1,16,5,11,1939,2430,48,68340,199,0,1,133263,32,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"40201",1,0,1,14,1,10,1939,3060,49,78450.296875,2638,0,1,332160.53125,28,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"40212",1,1,0,2,6,7,1933,0,54,0,3242,5,1,34503.66015625,35,5,0,0,15509.16015625,9358.5595703125,0,0,0,3060,NA,NA,NA,NA,NA,NA,0,3,32,0,0,1,0
"40213",1,0,1,17,7,12,1946,1992,41,72360,569,0,1,183312,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"40215",0,0,0,12,6,13,1931,1685,57,27114.900390625,5859,0,1,53365.5,6,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"40217",0,0,1,12,1,8,1954,1928,34,33165,3895,0,0,33446.3984375,10,2,0,0,0,0,0,0,0,0,12,9,0,26692.80078125,0,0,0,3,10,0,1,1,0
"40235",1,0,1,17,10,NA,1945,2250,41,40200,1881,2,1,40200,21,3,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,3,9,0,1,1,0
"40245",1,0,1,14,4,9,1939,1989,49,68340,3691,3,1,113163,28,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"40268",0,0,1,16,12,9,1946,2640,41,56280,880,1,0,66000.359375,20,2,0,0,9720.3603515625,9720.3603515625,0,0,0,0,12,NA,NA,0,0,NA,0,3,9,0,1,1,0
"40270",1,0,1,12,3,10,1961,2000,27,13668,27,1,1,28341,6,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,15,0,1,1,0
"40300",0,0,1,12,9,10,1945,0,42,0,98,0,1,87837,4,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,0,NA,1
"40312",0,1,0,13,5,7,1960,1056,28,NA,4143,0,1,60862.80078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,0
"40341",0,0,1,16,8,11,1949,1338,39,42519.5390625,108,1,1,123343.6484375,17,1,0,0,0,0,0,NA,0,0,10,11,62310,34773,0,0,0,4,4,0,0,NA,1
"40345",1,0,1,14,11,11,1954,2352,33,44220,4349,0,0,44360.69921875,12,2,0,0,0,0,0,0,0,0,12,12,56280,16879.98046875,0,0,0,4,5,0,1,1,0
"40349",0,NA,NA,13,6,12,1959,440,28,NA,2454,0,NA,75214.203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,0
"40357",0,0,1,16,2,10,1945,1856,42,40200,4154,1,0,51657,20,1,0,0,0,0,0,0,603,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"40363",1,0,1,12,9,10,1956,2860,31,31155,6539,0,0,31155,10,2,0,0,0,0,0,0,0,0,12,NA,NA,24924,0,NA,0,4,5,0,1,1,0
"40373",1,0,1,14,9,12,1953,1872,34,20100,5575,0,0,20200.5,14,3,0,0,0,0,0,0,0,0,13,16,130650,44220,0,0,0,3,16,0,1,1,0
"40375",1,0,1,17,4,11,1947,2520,41,77988,5031,0,0,78028.203125,20,1,0,0,0,0,0,0,0,0,NA,12,0,NA,NA,0,0,2,22,0,1,1,0
"40376",1,0,1,17,8,11,1945,1800,42,36180,479,0,0,39898.5,21,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"40378",0,0,1,15,4,12,1952,1832,36,70350,2998,2,1,70350,15,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"40388",0,1,0,13,12,7,1962,2080,25,NA,1080,0,NA,52863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,32160,0,0,0,0,3,41,0,1,NA,0
"40426",1,0,1,12,4,8,1961,274,26,NA,354,0,0,38666.37109375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,1991.91003417969,1005,0,0,0,2,22,0,1,NA,0
"40437",0,0,1,16,10,12,1952,1880,35,64320,4917,0,1,108540,13,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"40446",1,0,1,16,11,11,1955,1000,32,NA,2354,0,0,97382.4921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,14,0,31155,0,0,0,2,21,0,1,NA,0
"40459",1,0,1,12,9,11,1933,0,54,0,539,1,1,36783,28,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,0,1,0
"40488",0,0,1,11,5,7,1940,3120,47,11256,6195,1,NA,108942,28,3,0,0,0,0,0,NA,7839,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"40489",0,0,1,16,2,13,1959,1935,29,34646.37109375,4976,0,1,77153.8515625,5,3,0,0,0,0,0,NA,0,0,16,16,76380,18090,0,0,0,3,32,0,1,NA,1
"40495",0,0,1,12,8,8,1935,0,52,0,2606,0,1,58623.66015625,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,0,NA,1
"40511",0,0,1,16,7,11,1960,2020,27,30150,2608,0,1,110148,3,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"40526",0,0,1,17,4,11,1956,3080,31,19095,743,0,0,22110,11,1,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,4,5,0,1,1,0
"40546",0,0,1,12,6,12,1957,1594,30,53265,4434,2,1,134919.234375,9,1,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,4,4,0,1,NA,1
"40566",1,1,0,15,3,11,1961,2156,27,NA,1061,0,0,116580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10,42210,46230,0,0,0,3,45,1,1,NA,0
"40584",1,0,1,12,4,11,1949,2500,39,24120,2644,1,1,49044,18,3,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,14,0,1,1,0
"40585",0,0,1,16,4,11,1958,1088,30,12060,3666,2,1,56947.3203125,6,2,0,2677.32006835938,2677.32006835938,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"40591",0,0,1,13,5,11,1949,NA,39,NA,6476,0,1,109802.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,0
"40601",0,0,1,12,11,10,1947,2030,40,50250,2246,2,1,138288,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"40611",0,0,1,16,1,11,1956,208,32,10050,406,1,1,90852,11,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"40639",0,0,1,14,11,13,1955,2410,32,6030,1409,2,1,56555.37109375,1,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"40650",1,0,1,12,2,9,1947,1880,41,100500,3742,1,1,185523,20,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"40676",1,0,1,8,7,6,1949,3150,38,2301.44995117188,3821,0,0,2703.44995117188,17,5,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,3,41,0,0,1,0
"40724",0,1,0,12,1,10,1963,2080,25,NA,6957,0,0,126630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,66330,0,NA,0,3,8,0,1,NA,0
"40732",0,0,1,14,10,10,1951,1752,36,40200,6189,1,1,77385,15,2,0,2211,2211,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"40733",1,0,1,12,7,11,1950,2540,37,78390,2305,2,1,116178,16,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"40743",0,0,1,14,6,10,1951,1632,35,12466.01953125,125,4,1,37136.76171875,13,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"40751",1,0,1,17,8,8,1947,2163,40,90498.2421875,5820,3,1,91455,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"40752",1,0,1,12,8,10,1944,2200,43,69345,795,0,1,113766,22,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"40758",0,0,1,10,11,7,1947,NA,40,0,2375,0,1,66545.0703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,0,0,3,42,0,0,NA,0
"40767",0,0,1,11,2,7,1951,896,37,NA,4188,1,NA,53662.98046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,50,0,1,NA,0
"40782",1,0,1,13,9,11,1961,3012,26,37767.8984375,3498,2,1,38994,6,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"40795",0,0,1,9,8,6,1928,0,59,0,1889,0,1,28409.33984375,30,4,0,0,8080.2001953125,8080.2001953125,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"40805",1,0,1,16,10,9,1961,2750,26,45225,4456,0,1,103515,5,2,0,0,0,0,0,0,0,0,NA,16,74370,NA,0,0,0,3,42,0,1,1,0
"40821",1,0,1,14,3,12,1954,1392,34,41534.640625,5071,2,1,46557.62890625,10,1,0,5022.990234375,5022.990234375,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"40822",0,0,0,12,8,10,1948,0,39,0,2294,1,1,20904,1,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,0,NA,1
"40845",0,1,0,12,6,4,1941,1920,46,29305.80078125,6061,2,0,55634.7890625,NA,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"40856",0,0,1,16,2,11,1948,1548,40,32160,1691,2,1,129042,16,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"40864",1,0,1,14,9,7,1931,1645,56,135072,2092,0,1,240562.828125,36,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,1,0
"40877",0,0,1,15,11,11,1951,0,36,0,3178,6,1,87636,3,2,0,0,0,0,0,NA,0,0,12,10,32160,0,0,0,0,2,26,0,0,NA,1
"40885",1,1,0,12,3,4,1949,2000,39,19989.44921875,263,0,1,20592.44921875,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,17,0,1,1,0
"40903",1,0,1,12,8,8,1952,2320,35,38391,265,3,1,40803,14,2,1768.80004882812,0,1768.80004882812,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"40912",1,0,1,12,12,11,1954,3020,33,45225,5824,3,1,77385,12,2,0,0,0,0,0,0,0,0,12,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"40919",1,0,1,13,3,8,1958,2100,30,56422.7109375,1724,2,1,66472.7109375,9,1,0,0,0,0,0,0,0,0,12,12,56613.66015625,0,0,0,0,2,22,0,1,1,0
"40923",1,0,1,9,1,10,1947,2009,41,50250,1546,4,1,56280,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"40969",1,0,1,16,5,12,1960,2914,27,25326,3949,0,0,25527,7,1,0,0,0,0,0,0,0,0,15,17,108540,22110,0,0,0,4,4,0,1,1,0
"40987",0,0,1,16,9,8,1948,1960,39,48987.71875,2691,1,0,60444.71875,3,1,0,0,0,0,0,0,9045,0,14,16,0,0,0,0,0,2,48,0,1,1,0
"40993",1,0,1,17,3,12,1947,3000,41,130650,2503,2,1,244818,20,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"41001",0,0,1,17,9,10,1945,1440,42,62310,4551,2,0,111128.8828125,24,1,0,0,0,0,0,0,2010,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"41027",0,0,1,10,3,11,1958,0,30,0,4451,2,NA,12462,9,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,0,NA,1
"41033",0,0,1,14,10,9,1952,114,35,765.809997558594,4533,4,0,50420.8515625,1,2,0,0,15997.58984375,0,0,1335,0,6624,6,NA,NA,0,0,NA,0,1,29,0,0,1,0
"41053",0,0,1,12,5,12,1961,2000,26,NA,4726,1,NA,166594.828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12,78390,32160,0,0,0,1,31,0,1,NA,0
"41081",0,0,1,17,10,11,1955,1248,32,54981.5390625,3469,2,1,100170.359375,8,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"41101",1,0,1,12,8,9,1954,2080,33,21225.599609375,5078,2,1,62020.55859375,13,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"41106",1,0,1,16,12,9,1947,2570,38,100500,3900,2,1,100500,18,3,0,0,0,0,0,0,0,0,13,NA,NA,30150,0,NA,0,1,31,0,1,1,0
"41125",1,0,1,17,4,9,1959,2187,29,54270,5928,0,1,100500,9,1,0,0,0,0,0,0,0,0,12,NA,NA,62310,0,NA,0,4,43,0,1,1,0
"41128",0,0,1,6,10,11,1932,0,55,0,6864,0,NA,29842.470703125,24,2,0,0,9816.83984375,9816.83984375,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,NA,1
"41130",1,0,1,17,5,12,1941,2362,46,112560,432,1,1,143514,26,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"41165",1,0,1,10,9,11,1930,2088,57,52260,1177,0,1,96480,30,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"41192",0,0,1,12,3,11,1938,1776,50,31356,6964,0,NA,94550.3984375,15,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"41196",1,0,1,14,1,10,1953,2169,35,88440,3108,3,1,128640,14,2,0,0,0,0,0,0,0,0,11,14,120600,0,0,0,0,3,42,0,1,1,0
"41230",1,0,0,16,5,11,1957,1684,30,54899.12890625,442,1,1,67140.03125,5,3,0,0,0,0,0,0,0,0,12,12,63114,22110,0,0,0,1,6,0,1,1,0
"41231",1,0,1,6,3,8,1930,1792,58,53373.5390625,4929,0,1,94512.2109375,37,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,0,1,0
"41249",1,0,1,15,4,10,1932,2021,56,120600,5846,0,1,124620,35,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"41288",1,0,1,16,4,11,1951,2178,37,112560,2607,1,1,122610,16,1,0,0,0,0,0,0,0,0,12,8,76380,0,0,0,0,1,31,0,1,1,0
"41310",0,0,1,16,12,10,1961,1783,26,41607,1579,0,NA,111957,9,2,0,0,0,0,0,NA,0,0,12,12,80480.3984375,40200,0,0,0,4,4,0,1,NA,1
"41312",0,0,1,17,12,10,1937,1984,51,30552,5358,0,NA,74772,20,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"41322",1,0,1,15,6,11,1957,NA,30,0,3772,0,0,68340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,52260,0,0,0,0,3,3,1,0,NA,0
"41365",1,0,1,16,6,10,1935,3006,52,47247.05859375,6138,1,1,117591.03125,31,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"41366",0,0,1,14,3,11,1939,0,49,0,6398,0,NA,72339.8984375,28,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"41376",1,0,1,12,6,12,1947,2178,40,78390,3200,1,1,181961.28125,19,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"41379",1,0,1,14,11,12,1951,1908,36,225120,3395,3,1,248637,15,1,0,0,0,0,0,0,0,0,16,16,120097.5,71355,0,0,0,1,29,0,1,1,0
"41384",0,0,1,16,3,11,1950,2295,38,41205,1714,2,1,146127,16,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"41409",1,0,1,12,12,7,1929,0,58,0,4860,0,1,2412,32,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"41427",0,0,1,13,6,11,1954,2218,34,53868,661,2,0,64320,12,1,0,0,0,0,0,0,10452,0,12,12,0,1933.61999511719,0,0,0,1,31,0,1,1,0
"41455",1,0,1,12,8,11,1930,1138,57,11859,2539,0,1,39379.921875,32,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"41466",0,0,1,12,9,11,1938,1744,49,38190,4411,0,0,59479.921875,28,2,0,335.670013427734,335.670013427734,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"41467",1,0,1,12,9,10,1936,1880,51,76380,5461,0,1,120688.4375,30,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,1,0
"41477",0,0,1,16,12,10,1948,2205,39,60300,1642,1,1,124620,18,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"41493",0,0,1,17,1,13,1959,1440,29,42210,3504,0,1,100630.6484375,10,1,0,0,0,0,0,NA,0,0,16,17,14070,94470,0,0,0,4,46,0,1,NA,1
"41494",0,1,0,12,12,12,1945,1880,42,34170,3880,1,1,114168,21,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"41499",1,0,1,14,12,13,1961,2080,26,28142.009765625,3385,0,1,65903.8828125,6,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"41514",0,0,1,16,10,12,1949,980,38,14070,276,3,1,189543,3,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"41535",1,0,1,13,4,10,1957,1365,30,11117.3095703125,3999,0,0,11117.3095703125,9,2,0,0,0,0,0,0,0,0,14,NA,NA,0,0,NA,0,3,35,0,1,1,0
"41537",1,0,1,12,3,12,1952,1960,36,44220,5598,0,1,91656,16,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"41544",1,1,0,12,11,12,1927,2084,60,52260,4055,0,1,82812,40,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"41552",0,1,0,13,11,8,1962,1960,25,41205,1310,0,1,74973,5,1,0,0,0,0,0,NA,0,0,12,NA,NA,20502,0,NA,0,3,9,0,1,NA,1
"41553",0,0,1,17,4,8,1954,2036,34,43375.80078125,4653,2,0,88239,16,1,0,0,0,0,0,0,2613,0,12,NA,NA,66768.1796875,0,NA,0,3,45,0,1,1,0
"41555",0,0,1,17,1,9,1957,2385,31,80400,6788,0,1,150750,12,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"41569",0,0,1,12,5,5,1950,2313,38,32401.19921875,5219,0,0,32401.19921875,10,4,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,1,37,0,0,1,0
"41571",0,1,0,12,1,12,1957,2100,31,24120,2869,1,0,24120,10,3,0,0,0,0,0,0,0,0,12,8,0,38190,0,0,0,2,24,0,1,1,0
"41572",1,0,1,12,6,12,1957,1040,30,16080,2342,5,1,29490.720703125,2,1,0,0,21756.240234375,0,13410.7197265625,4152,0,0,16,14,30150,40200,0,0,0,2,12,0,1,1,0
"41581",0,0,1,17,2,13,1951,704,37,20100,4548,2,1,73566,15,2,0,0,0,0,0,NA,0,0,16,16,2293.40991210938,0,0,0,0,1,18,0,1,NA,1
"41597",0,0,1,16,9,7,1948,0,39,0,2664,2,1,76681.5,18,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,1,0,NA,1
