"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","occ","study","works","head","wife"
"12030",1,0,1,12,10,12,1936,2252,42,75440,539,2,1,84384.5625,21,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,57,0,1,1,0
"12040",1,0,1,10,7,8,1928,1975,50,46904,4932,0,0,51184.3984375,27,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,92,0,1,1,0
"12045",0,0,1,12,8,10,1945,0,33,0,4611,4,1,55228.640625,NA,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,NA,1
"12061",0,0,1,12,6,9,1946,2183,32,45920,2658,0,0,45920,11,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,69,0,1,1,0
"12083",1,0,0,14,5,10,1941,2353,38,85362,2757,3,1,86100,17,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,55,0,1,1,0
"12084",1,0,1,13,9,11,1941,2177,37,54448,273,5,1,54448,17,1.20000004768372,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,92,0,1,1,0
"12119",1,0,1,6,6,0,1946,2063,32,22304,3873,1,1,36736,11,1,6888,0,8354.16015625,0,0,447,0,0,NA,NA,NA,NA,NA,NA,0,3,16,33,0,1,1,0
"12139",1,0,1,17,7,13,1948,1408,30,42640,1752,1,1,76260,9,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,87,0,1,1,0
"12150",0,0,1,12,2,8,1935,2100,43,22960,4411,0,1,55760,2,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"12209",0,0,1,9,10,9,1928,1470,50,11480,4795,1,NA,68880,20,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,1,NA,1
"12226",1,0,1,12,2,9,1920,2205,59,65190,1859,0,1,208132.40625,34,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,31,0,1,1,0
"12235",0,0,1,9,5,5,1918,0,60,0,2769,0,0,9521.83984375,11,0.300000011920929,0,0,2013.92004394531,1197.19995117188,0,249,0,0,NA,NA,NA,NA,NA,NA,0,3,41,NA,0,0,1,0
"12268",0,0,1,17,1,12,1932,2230,47,68880,604,0,0,71176,26,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,87,0,1,1,0
"12273",0,0,1,14,12,9,1940,432,38,2788,1167,2,NA,94792,12,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,1,NA,1
"12297",1,0,1,9,3,10,1946,2490,33,58341.359375,4881,2,1,82587.1171875,9,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,23,31,0,1,1,0
"12298",1,0,1,10,12,6,1926,968,51,29520,2461,0,1,78280.4765625,25,0.600000023841858,0,3168.47998046875,3168.47998046875,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,92,0,1,1,0
"12301",1,0,1,12,3,7,1950,1956,28,29520,5198,2,1,47953.6015625,9,1,0,0,0,0,0,0,0,0,5,2,9840,11480,0,0,0,4,4,51,0,1,1,0
"12329",0,0,1,12,12,10,1948,84,30,262.399993896484,277,2,1,29782.400390625,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,0,1,NA,1
"12340",0,0,1,12,6,8,1941,2024,37,26240,4577,2,1,68142,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,1,NA,1
"12365",1,0,1,12,11,6,1942,1480,36,27552,4159,0,0,27552,16,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,55,0,1,1,0
"12375",0,0,1,16,6,9,1952,1560,26,29520,4735,1,1,104960,6,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,6,8,45920,39360,0,0,0,2,34,NA,0,0,NA,1
"12380",0,0,1,7,5,10,1944,1634,34,16400,3212,6,1,65600,3,1.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,1,NA,1
"12399",1,0,1,13,NA,11,NA,NA,25,0,3153,0,NA,28404.80078125,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,12,524.799987792969,5248,0,0,0,3,42,NA,0,0,NA,0
"12417",0,0,1,12,1,11,1943,1964,36,39360,1566,2,NA,89806.3984375,7,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,0,1,NA,1
"12422",1,0,1,17,8,12,1950,1970,28,82000,2615,2,1,121491.203125,8,0.5,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,4,5,92,0,1,1,0
"12439",1,0,1,9,11,10,1927,2600,52,49200,3201,3,1,118080,31,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,51,0,1,1,0
"12480",0,0,1,12,6,12,1932,2162,46,49200,5981,1,NA,130160.2421875,23,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,37,NA,0,1,NA,1
"12490",1,0,1,11,4,7,1921,1320,58,23484.80078125,4090,0,1,59040,37,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,1,0
"12503",1,0,1,12,5,9,1947,2010,31,65436,2976,2,1,65764,11,0.600000023841858,0,0,0,0,0,0,0,0,6,NA,NA,0,0,NA,0,1,37,92,0,1,1,0
"12518",0,0,1,12,4,9,1929,2700,50,2043.43994140625,3282,1,1,52217.6015625,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,0,0,NA,1
"12542",0,1,0,16,6,11,1922,0,56,0,2137,1,1,80766.71875,10,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,NA,0,0,NA,1
"12549",0,0,1,8,1,11,1922,2040,57,17056,4950,0,1,48872,26,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,0,NA,1
"12559",0,1,0,16,6,7,1953,1840,25,13858,5205,2,NA,22960,2,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,NA,0,1,NA,1
"12570",0,0,1,17,10,11,1948,0,30,0,4625,1,1,76424,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,35,NA,0,0,NA,1
"12575",0,0,1,8,3,9,1932,825,48,8118,4519,0,1,51335.28125,15,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"12579",0,0,1,11,6,11,1926,0,52,0,5384,0,1,159080,6,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,NA,1
"12587",0,1,0,12,5,5,1953,0,25,0,4592,5,1,30635.19921875,3,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,0,0,NA,1
"12619",0,0,1,12,10,12,1924,1960,54,16072,4641,0,0,216657.125,30,0.400000005960464,0,0,0,0,0,0,0,0,11,NA,NA,0,0,NA,0,1,29,40,0,1,1,0
"12623",0,0,1,12,8,9,1950,1960,28,36736,546,2,1,85936,5,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,11,8,32947.6015625,35794.640625,0,0,0,2,12,NA,0,1,NA,1
"12641",0,0,1,12,6,11,1944,0,35,0,1923,4,1,126608,2,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,0,0,NA,1
"12645",1,0,1,16,10,11,1934,3380,44,177398.796875,3194,3,1,247538.3125,23,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,62,0,1,1,0
"12646",1,0,1,12,7,7,1950,2150,28,55760,3633,1,1,56540.640625,7,0.5,0,780.640014648438,780.640014648438,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,32,0,1,1,0
"12687",0,0,1,15,11,9,1938,1074,40,18368,3179,3,1,122344,10,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,1,NA,1
"12781",1,0,1,13,11,12,1950,2904,28,72160,5250,2,1,78064,8,0.699999988079071,0,0,0,0,0,0,0,0,12,12,6789.60009765625,6789.60009765625,0,0,0,2,48,44,0,1,1,0
"12782",1,0,1,16,12,10,1953,2115,25,52480,4754,0,1,102910,4,0.300000011920929,0,0,0,0,0,0,0,0,9,NA,NA,902,0,NA,0,1,20,31,0,1,1,0
"12792",1,0,1,13,4,10,1948,2064,30,44709.6796875,1161,2,1,68033.7578125,9,0.800000011920929,0,0,0,0,0,0,0,0,12,12,82000,4920,0,0,0,4,4,32,0,1,1,0
"12819",1,0,1,16,5,10,1947,1947,32,41000,4113,1,1,75440,10,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,86,0,1,1,0
"12824",1,0,1,15,8,11,1940,2205,38,92496,1291,2,1,95448,18,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,62,0,1,1,0
"12836",0,0,1,12,1,11,1944,1928,35,45920,4160,2,NA,153832,11,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,NA,0,1,NA,1
"12883",1,0,1,17,12,12,1945,2786,33,60024,2177,2,1,82492,12,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,87,0,1,1,0
"12888",0,0,1,12,5,9,1951,156,27,1640,863,2,1,75899.203125,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,0,NA,1
"12889",0,NA,NA,16,2,7,1941,1520,38,60404.48046875,2041,0,NA,102142.4765625,16,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,1,NA,1
"12895",1,0,1,12,6,7,1924,2700,54,60680,1024,2,1,200253.84375,33,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,62,0,1,1,0
"12910",0,1,0,9,3,5,1924,0,55,0,4590,0,1,19975.19921875,12,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,0,0,NA,1
"12930",0,0,1,12,12,9,1951,0,26,0,1921,2,1,51496,6,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,0,0,NA,1
"12966",0,0,1,12,7,8,1927,1950,51,15744,5506,0,1,106796.796875,25,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,NA,0,1,NA,1
"12974",0,0,1,16,11,11,1944,260,34,3411.19995117188,1407,2,1,71005.4375,9,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,137104,NA,NA,0,0,1,6,NA,0,0,NA,1
"13007",0,0,1,14,10,9,1950,0,28,0,5459,2,1,76194.3984375,5,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,11,11,0,8118,0,0,0,1,31,NA,0,0,NA,1
"13031",0,0,1,16,10,10,1941,2107,36,39360,4666,2,1,117424,12,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,0,1,NA,1
"13033",0,NA,NA,12,NA,11,NA,765,34,19680,3205,2,NA,115948,13,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,0,1,NA,1
"13075",0,0,1,12,11,7,1926,495,52,4683.83984375,1227,1,1,61893.6015625,3,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,1,NA,1
"13087",0,NA,NA,12,3,9,1944,1880,35,31488,3528,0,NA,102008,14,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,1,NA,1
"13095",1,0,1,11,5,9,1943,1340,35,33784,4956,4,1,45323.0390625,13,0.899999976158142,0,8101.60009765625,8101.60009765625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,31,0,1,1,0
"13099",0,0,1,12,1,13,1922,2000,57,NA,4093,0,NA,119339.5234375,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,0,0,NA,0,1,37,NA,0,1,NA,0
"13129",0,1,0,11,10,0,1953,693,25,7275.0400390625,2141,2,0,16524.640625,2,0.800000011920929,0,0,12280.3203125,0,0,924,0,2820,11,NA,NA,0,0,NA,0,2,34,NA,0,0,1,0
"13134",0,1,0,11,5,10,1953,0,25,0,4513,1,0,38166.078125,2,0.800000011920929,0,0,7990.080078125,0,7990.080078125,0,0,0,14,NA,NA,59040,0,NA,0,3,8,83,0,1,1,0
"13145",0,0,1,14,12,12,1943,325,35,2296,4531,1,1,75571.203125,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,1,NA,1
"13160",0,0,1,12,9,8,1951,0,27,0,551,3,1,49560.80078125,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,10,43748.640625,35509.28125,0,0,0,1,37,NA,0,0,NA,1
"13170",1,0,1,17,8,10,1926,2330,52,73140.71875,3180,2,1,78388.71875,31,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,87,0,1,1,0
"13172",1,0,1,15,8,10,1947,2080,31,36211.19921875,4704,1,1,65928,10,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,51,0,1,1,0
"13192",0,0,1,13,9,10,1949,102,29,328,3027,2,1,50577.6015625,8,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,NA,0,0,NA,1
"13200",1,0,1,15,4,11,1943,2000,35,124640,2890,3,1,131163.921875,14,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,71,0,1,1,0
"13202",0,0,1,12,4,11,1942,0,36,1148,4707,2,1,67367.921875,3,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,0,1,NA,1
"13243",0,0,1,12,1,8,1946,1960,32,34112,4849,2,1,97186.3984375,12,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,1,NA,1
"13246",1,0,1,14,7,9,1951,3855,27,35424,2861,1,1,45018,7,0.800000011920929,0,0,11480,0,0,2000,0,1500,12,12,4549.35986328125,0,0,0,0,4,4,91,0,1,1,0
"13251",0,0,1,17,1,11,1931,2000,48,69732.796875,677,0,0,70782.3984375,24,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,86,0,1,1,0
"13262",0,0,1,16,1,12,1947,0,32,0,5683,2,1,50184,5,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,0,NA,1
"13297",0,0,1,15,2,10,1939,980,40,54776,5230,1,0,99712,19,0.5,0,0,0,0,0,0,3608,0,12,NA,NA,1148,0,NA,0,1,31,86,0,1,1,0
"13313",0,0,1,11,9,9,1929,1864,50,35794.640625,1535,0,1,70293.6796875,20,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,1,NA,1
"13333",1,0,1,5,5,10,1922,5000,57,23288,3324,1,1,52525.921875,35,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,55,0,1,1,0
"13384",0,0,1,16,4,11,1925,1680,53,49200,3757,0,1,151270.3125,19,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,1,NA,1
"13386",0,0,1,17,7,8,1952,2065,26,31652,4594,0,0,32636,5,0.300000011920929,0,0,0,0,0,0,0,0,16,NA,NA,18738.640625,0,NA,0,1,31,61,0,1,1,0
"13389",0,0,1,12,12,8,1947,560,31,NA,451,2,NA,73321.1171875,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,49200,0,NA,0,2,21,NA,0,1,NA,0
"13397",1,0,1,12,6,10,1932,2059,46,57728,4088,1,1,57728,25,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,92,0,1,1,0
"13405",1,0,0,15,10,9,1942,3178,36,157440,1913,4,1,132184,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,61,0,1,1,0
"13466",1,0,1,12,5,11,1922,2000,56,78720,5646,0,1,97534.078125,36,0.300000011920929,0,3883.52001953125,3883.52001953125,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,31,0,1,1,0
"13467",0,0,1,17,9,12,1952,1360,26,27880,5699,0,0,32931.19921875,7,0.100000001490116,0,0,0,0,0,0,0,0,12,16,144320,24600,0,0,0,2,48,87,0,1,1,0
"13474",1,0,1,16,2,10,1935,2450,44,124640,3202,1,1,166460,23,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,62,0,1,1,0
"13476",0,0,1,13,11,11,1948,1928,30,44427.6015625,905,0,0,44532.55859375,9,0.5,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,4,4,86,0,1,1,0
"13481",0,0,1,12,10,8,1919,0,59,0,1080,0,0,12910.080078125,38,0.300000011920929,0,0,12910.080078125,12910.080078125,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,1,0
"13497",1,0,1,17,2,10,1929,2384,50,86939.6796875,3182,2,1,141040,29,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,11,0,1,1,0
"13504",1,1,0,12,NA,10,NA,2400,29,49514.87890625,5187,1,1,49514.87890625,10,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,32,0,1,1,0
"13509",0,0,1,11,4,8,1932,1918,48,25213.359375,2336,0,0,46904,19,0.800000011920929,0,0,0,0,0,0,5248,0,NA,4,0,NA,NA,0,0,1,31,83,0,1,1,0
"13547",1,0,1,7,10,10,1924,2000,54,39360,1090,0,1,60680,33,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,32,0,1,1,0
"13548",1,0,1,13,1,11,1946,3675,33,14225.3603515625,4706,0,0,16400,12,0.200000002980232,0,0,0,0,0,0,0,0,13,NA,NA,40344,0,NA,0,2,14,55,0,1,1,0
"13556",0,0,1,11,11,11,1927,0,51,0,5712,1,1,114800,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,NA,0,0,NA,1
"13595",0,0,1,8,8,9,1934,0,44,0,1803,0,1,56875.19921875,15,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,26,NA,0,0,NA,1
"13606",1,0,1,12,8,12,1930,2070,48,91840,1063,2,1,102008,27,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,32,0,1,1,0
"13607",0,0,1,14,1,13,1931,2083,47,9840,894,2,1,43722.3984375,11,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"13624",1,0,1,12,3,10,1944,2000,35,22960,4622,3,1,52480,13,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,51,0,1,1,0
"13629",1,1,0,14,9,8,1950,NA,26,NA,157,0,1,13539.83984375,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,9,5,0,4093.43994140625,0,0,1,3,32,NA,NA,NA,NA,0
"13634",1,0,1,15,NA,9,NA,2728,28,79376,5935,0,1,109224,7,0.300000011920929,0,0,0,0,0,0,0,0,NA,13,59099.0390625,NA,NA,0,0,4,2,21,0,1,1,0
"13655",1,0,1,12,9,7,1949,1040,29,0,4777,0,NA,111930,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,8,12,36080,32800,0,0,0,2,12,NA,0,0,NA,0
"13668",1,0,1,12,2,11,1942,3555,37,91840,3244,1,1,130544,17,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,86,0,1,1,0
"13691",1,0,1,17,7,9,1948,2837,30,55760,2163,0,0,60680,7,0.300000011920929,0,0,0,0,0,0,0,0,14,14,60680,0,0,0,0,4,4,61,0,1,1,0
"13696",0,0,1,14,6,11,1954,2080,25,19680,471,2,NA,51496,2,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39360,0,0,0,0,3,45,NA,0,1,NA,1
"13717",0,0,1,15,9,11,1921,0,57,0,5646,0,1,97534.078125,7,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,1,NA,1
"13729",1,0,1,17,5,12,1927,2475,51,327996.71875,2877,0,1,327996.71875,30,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,51,0,1,1,0
"13733",0,0,1,11,9,10,1938,0,40,0,2920,2,NA,68873.4375,11,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,NA,0,0,NA,1
"13753",0,0,1,12,11,13,1941,1880,37,20336,2043,4,NA,27125.599609375,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,0,1,NA,1
"13754",0,0,1,13,7,10,1952,0,26,0,1300,3,1,78720,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,0,NA,1
"13782",0,NA,NA,12,NA,8,NA,0,27,0,918,2,NA,101024,4,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,0,NA,1
"13823",1,0,1,17,12,11,1951,912,27,22140,5747,0,1,32964,4,0.400000005960464,0,0,0,0,0,0,0,0,16,NA,NA,4870.7998046875,0,NA,0,4,4,11,0,1,1,0
"13835",0,0,1,16,1,11,1948,1660,31,11480,4841,0,1,80819.203125,7,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"13861",1,0,1,11,8,9,1924,1963,54,55760,5758,0,1,74013.203125,33,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,33,0,1,1,0
"13885",1,0,1,11,10,9,1953,1880,25,44706.3984375,5444,1,1,80294.3984375,4,NA,0,0,0,0,0,0,0,0,9,4,54694,23944,0,0,0,3,23,32,0,1,1,0
"13886",0,0,1,15,8,10,1942,300,36,1082.40002441406,517,4,1,44788.3984375,10,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,0,0,NA,1
"13896",0,0,1,14,8,5,1949,1990,29,19680,806,3,1,62320,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,1,NA,1
"13941",0,0,1,17,1,10,1949,40,30,656,4074,2,1,46772.80078125,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,NA,0,0,NA,1
"13942",1,0,1,17,NA,11,NA,1504,26,36080,2111,0,1,91840,6,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,87,0,1,1,0
"13983",1,0,1,14,9,11,1936,1960,41,43296,2038,2,1,55760,20,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,86,0,1,1,0
"14016",1,0,1,9,7,11,1943,3328,35,44460.3984375,4369,2,1,81281.6796875,14,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,11,0,1,1,0
"14040",0,0,1,12,8,12,1945,0,33,0,3999,2,1,327996.71875,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,0,NA,1
"14106",1,1,0,12,7,12,1950,2336,28,62582.3984375,2680,3,1,73734.3984375,6,0.800000011920929,0,0,0,0,0,0,0,0,11,12,39360,0,0,0,0,2,13,32,0,1,1,0
"14131",1,0,1,6,1,7,1947,2436,32,27880,360,2,1,51591.12109375,11,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,51,0,1,1,0
"14154",1,0,1,16,NA,12,NA,1820,30,78720,5587,3,1,98400,9,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,32,0,1,1,0
"14192",0,0,1,12,5,9,1922,0,57,0,5978,0,1,125033.6015625,11,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,NA,1
"14194",0,1,0,12,11,10,1923,1616,55,27224,1726,1,NA,69155.5234375,22,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,NA,0,1,NA,1
"14213",1,0,1,13,NA,7,NA,480,26,5116.7998046875,2689,1,1,28181.759765625,1,0.800000011920929,0,0,11256.9599609375,0,0,0,0,3432,14,NA,NA,32800,0,NA,0,4,4,92,0,1,1,0
"14220",0,0,1,12,9,9,1929,2000,49,16400,40,0,1,81973.7578125,24,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,NA,0,1,NA,1
"14230",1,0,1,12,5,10,1928,2880,51,93808,5723,1,1,97252,27,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,55,0,1,1,0
"14236",1,1,0,16,NA,10,NA,1333,51,NA,5702,0,NA,68880,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,1,0,0
"14244",0,0,1,12,7,13,1947,2050,31,36080,651,1,1,114800,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,NA,0,1,NA,1
