"birthyear","birthmonth","f_id","black","white","id","male","h_sentscore1972","birthstate","inc_labor","hours","edu","hhchildren","married","fam_inc","works","age","state","f_edu","m_edu","f_inc_labor","m_inc_labor","region","state","study","head","wife"
1956,1,NA,1,0,6354003,1,8,8,NA,NA,NA,7,NA,17975.51953125,NA,12,8,NA,12,NA,0,3,8,NA,0,0
1959,2,546001,0,1,546003,1,10,24,NA,NA,NA,1,NA,78181.203125,NA,9,24,17,12,77976,0,2,24,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,11,NA,0,0,9035003,0,NA,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,5,5276001,0,1,5276004,0,10,4,NA,NA,NA,3,0,39124.80078125,NA,4,4,12,12,37620,1504.80004882812,4,4,NA,0,0
1923,5,NA,0,1,8321002,0,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,10,NA,0,1,7252002,1,NA,12,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,5,NA,0,1,1521001,0,12,40,25992,2136,16,1,0,49590,1,57,40,NA,NA,NA,NA,2,40,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,5,NA,1,0,5366179,0,7,32,NA,NA,NA,8,NA,48864.9609375,NA,NA,32,NA,NA,NA,NA,3,32,NA,NA,NA
1939,10,NA,1,0,6724002,0,5,8,7524,1040,5,6,1,41724,NA,28,8,NA,NA,NA,NA,3,8,NA,0,1
1951,3,6389001,0,0,6389005,1,7,2,NA,1282,NA,4,NA,72353.5234375,NA,17,2,6,NA,45144,342,4,2,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,3,NA,1,0,5463172,1,7,23,NA,NA,NA,8,NA,12599.2802734375,NA,NA,23,NA,NA,NA,NA,3,23,NA,NA,NA
1920,4,NA,0,1,8236001,1,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,12,NA,0,1,1656001,1,11,32,13680,2600,5,0,1,29412,1,53,32,NA,NA,NA,NA,3,32,0,1,0
1917,10,NA,0,1,598002,0,11,16,47880,1840,13,0,1,93844.796875,NA,50,16,NA,NA,NA,NA,3,16,NA,0,1
1948,6,NA,1,0,245021,1,7,41,NA,NA,NA,1,NA,10725.1201171875,NA,19,41,NA,7,NA,9576,3,41,NA,0,0
1966,1,NA,0,1,599175,1,12,16,NA,NA,NA,1,NA,22825.080078125,NA,NA,16,NA,NA,NA,NA,3,16,NA,NA,NA
1922,5,NA,0,1,318002,0,8,21,0,0,12,2,1,51642,NA,45,21,NA,NA,NA,NA,2,21,NA,0,1
1933,3,NA,0,1,7385002,0,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,4,NA,1,0,6824170,1,8,8,NA,NA,NA,2,NA,15732,NA,NA,8,NA,NA,NA,NA,3,8,NA,NA,NA
1966,1,NA,1,0,1426004,0,6,31,NA,NA,NA,3,0,17729.279296875,NA,2,31,NA,NA,NA,0,1,31,NA,0,0
1963,6,2924001,0,1,2924003,0,13,31,NA,NA,NA,1,NA,75240,NA,5,31,12,12,75240,0,1,31,NA,0,0
1944,9,NA,NA,NA,2101173,0,10,35,NA,NA,NA,2,NA,36053.640625,NA,NA,35,NA,NA,NA,NA,3,35,NA,NA,NA
1938,9,NA,0,1,6388002,0,10,16,2667.60009765625,390,12,3,NA,50547.6015625,NA,29,16,NA,NA,NA,NA,3,16,NA,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,3,NA,1,0,6799001,1,8,17,6156,2160,8,0,1,6156,1,40,17,NA,NA,NA,NA,3,17,0,1,0
1943,12,NA,0,1,5829001,1,11,39,20520,2184,12,1,1,20520,1,24,39,NA,NA,NA,NA,3,39,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,7,NA,NA,NA,1334170,1,12,24,NA,NA,NA,1,0,39330,NA,NA,24,NA,NA,NA,NA,2,24,NA,NA,NA
1962,7,2034001,0,1,2034003,1,6,42,NA,NA,NA,2,NA,51300,NA,5,42,10,12,51300,0,3,42,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,4,NA,1,0,5841172,0,10,4,NA,NA,NA,6,NA,57804.83984375,NA,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,1,NA,0,1,8992001,1,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,1,852001,0,1,852004,0,12,19,NA,NA,NA,3,0,54172.80078125,NA,6,19,12,14,54036,0,3,19,NA,0,0
1966,10,NA,0,1,762172,1,10,21,NA,NA,NA,2,NA,85500,NA,NA,21,NA,NA,NA,NA,2,21,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,2,NA,1,0,6398172,0,0,39,NA,NA,NA,1,NA,1881,NA,NA,39,NA,NA,NA,NA,3,39,NA,NA,NA
1966,7,1750001,0,1,1750003,0,12,20,NA,NA,NA,1,NA,57456,NA,2,20,12,12,51300,6156,1,20,NA,0,0
1954,5,1795001,0,1,1795003,1,9,23,NA,NA,NA,5,NA,45964.80078125,NA,13,23,12,8,45144,0,3,23,NA,0,0
1947,3,NA,0,1,8332001,1,NA,9,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,7,NA,0,1,6291002,0,0,4,13680,825,4,7,1,48016.80078125,NA,38,4,NA,NA,NA,NA,4,4,NA,0,1
1925,8,NA,NA,NA,1051174,1,8,4,NA,NA,NA,3,NA,26676,NA,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA
1957,12,NA,1,0,1572195,0,8,13,NA,NA,NA,4,NA,47579.0390625,NA,NA,13,NA,NA,NA,NA,2,13,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,10,NA,1,0,5998178,1,8,4,NA,NA,NA,5,NA,63092.16015625,NA,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA
1944,12,NA,0,1,2770002,0,12,34,34200,2000,12,0,1,71820,NA,23,34,NA,NA,NA,NA,2,34,NA,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,7,NA,1,0,5565170,1,5,32,NA,NA,NA,5,NA,30780,NA,NA,32,NA,NA,NA,NA,3,32,NA,NA,NA
1953,6,323001,0,1,323003,1,11,37,NA,60,NA,3,NA,108482.3984375,NA,14,37,16,12,106020,0,1,37,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,6,NA,0,1,1616002,0,13,39,0,0,12,3,1,78523.203125,NA,36,39,NA,NA,NA,NA,3,39,NA,0,1
1959,4,6459001,1,0,6459003,1,6,10,NA,NA,NA,4,NA,40814.28125,NA,9,10,9,7,40814.28125,0,3,10,NA,0,0
1945,NA,NA,NA,NA,5526191,1,7,42,NA,NA,NA,9,NA,25992,NA,NA,42,NA,NA,NA,NA,3,42,NA,NA,NA
1929,5,NA,0,1,1798001,1,6,23,17100,2940,8,7,1,41176.80078125,1,39,23,NA,NA,NA,NA,3,23,0,1,0
1957,2,NA,1,0,5750004,1,12,34,NA,NA,NA,5,0,75240,NA,11,34,NA,12,NA,32832,2,34,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,12,NA,1,0,5180004,0,7,23,NA,NA,NA,2,NA,42148.078125,NA,11,23,NA,11,NA,2462.39990234375,3,23,NA,0,0
1954,8,NA,1,0,5584004,0,4,4,NA,NA,NA,2,NA,16416,NA,13,4,NA,8,NA,0,4,4,NA,0,0
1959,8,NA,0,1,2036170,1,9,42,NA,NA,NA,0,0,63270,NA,NA,42,NA,NA,NA,NA,3,42,NA,NA,NA
1958,1,NA,1,0,5916170,0,8,13,NA,NA,NA,6,NA,55089.359375,NA,NA,13,NA,NA,NA,NA,2,13,NA,NA,NA
1957,7,6384001,0,1,6384003,1,10,37,NA,NA,NA,4,NA,38037.23828125,NA,10,37,5,8,34234.19921875,0,1,37,NA,0,0
1961,6,6150001,1,0,6150003,0,10,24,NA,NA,NA,4,0,33310.80078125,NA,7,24,10,NA,30780,0,2,24,NA,0,0
1962,12,964001,0,1,964003,0,11,34,NA,NA,NA,3,NA,54720,NA,5,34,12,12,54720,0,2,34,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,3,NA,0,1,2641002,0,10,45,20520,2040,8,0,1,58714.55859375,NA,43,45,NA,NA,NA,NA,3,45,NA,0,1
1948,9,NA,1,0,6095002,0,7,45,0,0,10,3,1,17701.919921875,NA,21,45,NA,NA,NA,NA,3,45,NA,0,1
1957,11,NA,1,0,6553175,1,12,23,NA,NA,NA,3,NA,7968.60009765625,NA,NA,23,NA,NA,NA,NA,3,23,NA,NA,NA
1964,3,1407001,0,1,1407003,1,8,12,NA,NA,NA,2,NA,42408,NA,4,12,12,10,34200,8208,2,12,NA,0,0
1948,5,NA,1,0,6553176,0,12,23,NA,NA,NA,3,1,7968.60009765625,NA,NA,23,NA,NA,NA,NA,3,23,NA,NA,NA
1948,3,NA,0,1,5582171,1,10,20,NA,NA,NA,3,NA,42011.28125,NA,NA,20,NA,NA,NA,NA,1,20,NA,NA,NA
1963,7,NA,0,1,2124172,1,11,19,NA,NA,NA,2,NA,108756,NA,NA,19,NA,NA,NA,NA,3,19,NA,NA,NA
1929,12,NA,0,1,257002,0,11,4,0,0,12,4,1,71628.4765625,NA,38,4,NA,NA,NA,NA,4,4,NA,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,11,6839001,1,0,6839007,0,7,39,NA,NA,NA,6,0,34760.87890625,NA,11,39,8,8,27907.19921875,0,3,39,NA,0,0
1959,4,5578001,0,1,5578006,1,10,39,NA,NA,NA,5,NA,38304,NA,9,39,10,9,38304,0,3,39,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,3,NA,0,1,1200175,0,8,21,NA,NA,NA,3,1,110637,NA,NA,21,NA,NA,NA,NA,2,21,NA,NA,NA
1921,5,NA,0,1,2661002,0,10,3,0,0,6,7,1,19870.19921875,NA,47,3,NA,NA,NA,NA,3,3,NA,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,3,5913001,0,1,5913006,0,6,16,NA,NA,NA,4,NA,58174.19921875,NA,14,16,8,7,42770.51953125,0,3,16,NA,0,0
1946,10,NA,1,0,6436184,0,NA,39,NA,NA,NA,8,NA,18844.19921875,NA,NA,39,NA,NA,NA,NA,3,39,NA,NA,NA
1951,8,NA,0,1,1012170,0,12,29,NA,NA,NA,2,NA,114228,NA,NA,29,NA,NA,NA,NA,1,29,NA,NA,NA
1939,5,NA,0,1,7278001,1,NA,15,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,6,NA,0,0,573002,0,8,21,0,0,15,2,1,49590,NA,40,21,NA,NA,NA,NA,2,21,NA,0,1
1962,5,NA,0,1,1407170,0,8,12,NA,NA,NA,2,NA,42408,NA,NA,12,NA,NA,NA,NA,2,12,NA,NA,NA
1931,11,NA,0,1,1211001,1,10,31,51300,2194,12,3,1,51300,1,36,31,NA,NA,NA,NA,1,31,0,1,0
1956,3,5983001,1,0,5983006,1,3,24,NA,NA,NA,3,NA,38817,NA,12,24,3,4,17100,18468,2,24,NA,0,0
1956,5,NA,0,1,2704003,0,10,34,NA,NA,NA,3,NA,75240,NA,12,34,NA,12,NA,34200,2,34,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,2,NA,0,1,2412171,0,11,34,NA,NA,NA,0,NA,54378,NA,NA,34,NA,NA,NA,NA,2,34,NA,NA,NA
1937,11,NA,0,1,417001,1,9,32,30622.6796875,2160,8,1,1,49049.640625,1,29,32,NA,NA,NA,NA,3,32,0,1,0
1938,9,NA,1,0,6828170,0,5,39,NA,NA,NA,2,NA,13680,NA,NA,39,NA,NA,NA,NA,3,39,NA,NA,NA
1914,3,NA,0,1,1387173,0,10,42,NA,NA,NA,0,1,27360,NA,NA,42,NA,NA,NA,NA,3,42,NA,NA,NA
1948,11,570002,1,0,570003,0,7,1,NA,NA,NA,4,NA,16416,NA,18,1,NA,NA,NA,16416,3,1,NA,0,0
1941,8,NA,0,1,2401170,0,11,19,NA,NA,NA,0,1,68400,NA,NA,19,NA,NA,NA,NA,3,19,NA,NA,NA
1954,11,1740173,0,1,1740170,0,10,42,NA,NA,NA,3,NA,57969,NA,NA,42,NA,NA,NA,NA,3,42,NA,NA,NA
1952,4,1798001,0,1,1798004,0,9,23,NA,NA,NA,7,NA,41176.80078125,NA,16,23,8,7,17100,17510.400390625,3,23,NA,0,0
1965,2,NA,1,0,6517002,1,6,37,NA,NA,NA,1,0,11648.51953125,NA,3,37,NA,9,NA,0,1,37,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,4,NA,0,1,6343001,0,11,37,0,0,12,2,0,18365.400390625,1,23,37,NA,NA,NA,NA,1,37,0,1,0
1963,2,NA,0,1,473176,1,13,5,NA,NA,NA,2,NA,64980,NA,NA,5,NA,NA,NA,NA,4,5,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,3,NA,0,0,6585002,0,7,17,0,0,7,7,1,25308,NA,34,17,NA,NA,NA,NA,3,17,NA,0,1
1957,9,NA,NA,NA,5120186,0,6,8,NA,NA,NA,3,0,50752.80078125,NA,NA,8,NA,NA,NA,NA,3,8,NA,NA,NA
1928,1,NA,0,1,2656002,0,11,37,0,0,12,4,1,134583.84375,NA,40,37,NA,NA,NA,NA,1,37,NA,0,1
1960,2,NA,0,0,7867003,1,NA,31,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,8,NA,0,1,563001,1,7,13,0,0,12,5,1,31108.3203125,0,42,13,NA,NA,NA,NA,2,13,0,1,0
1938,12,NA,0,1,5399001,1,8,29,4788,2199,10,0,0,5301,1,29,29,NA,NA,NA,NA,1,29,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,8,NA,0,1,7486002,0,NA,9,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,1,NA,1,0,6845180,1,9,4,NA,NA,NA,6,NA,27907.19921875,NA,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA
1963,9,NA,0,1,433178,1,12,29,NA,NA,NA,6,0,57456,NA,NA,29,NA,NA,NA,NA,1,29,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,12,NA,0,1,1970170,0,11,14,NA,NA,NA,3,NA,62244,NA,NA,14,NA,NA,NA,NA,2,14,NA,NA,NA
1935,1,NA,0,1,2603176,1,0,37,NA,NA,NA,5,NA,61560,NA,NA,37,NA,NA,NA,NA,1,37,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,4,NA,1,0,5646006,0,9,37,NA,NA,NA,6,0,21033,NA,5,37,NA,12,NA,0,1,37,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,7,NA,0,1,353002,0,11,34,0,0,8,0,1,28919.51953125,NA,64,34,NA,NA,NA,NA,2,34,NA,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,6,NA,0,1,2362001,0,13,3,8173.7998046875,0,16,0,1,27435.240234375,0,75,3,NA,NA,NA,NA,3,3,0,1,0
1896,9,NA,0,1,648001,0,4,23,0,0,7,0,0,16826.400390625,0,68,23,NA,NA,NA,NA,3,23,0,1,0
1948,9,NA,0,1,2895002,0,10,13,0,0,12,0,1,31546.080078125,NA,19,13,NA,NA,NA,NA,2,13,NA,0,1
1957,1,NA,0,0,6278006,1,10,2,NA,NA,NA,5,NA,51751.44140625,NA,9,2,NA,12,NA,0,4,2,NA,0,0
1947,9,NA,0,1,1972002,0,7,3,4788,960,14,1,1,36252,NA,20,3,NA,NA,NA,NA,3,3,NA,0,1
1961,12,NA,0,1,875174,0,11,24,NA,NA,NA,2,NA,50848.55859375,NA,NA,24,NA,NA,NA,NA,2,24,NA,NA,NA
1953,7,NA,0,1,312170,0,7,4,NA,NA,NA,1,NA,21012.48046875,NA,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,4,NA,0,1,2649005,0,9,31,NA,NA,NA,5,NA,37702.078125,NA,15,31,NA,NA,NA,NA,1,31,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,8,NA,0,1,702002,0,13,36,11286,1760,NA,0,1,27455.759765625,NA,20,36,NA,NA,NA,NA,4,36,NA,0,1
1959,3,NA,0,1,548175,0,10,21,NA,NA,NA,6,NA,104378.3984375,NA,NA,21,NA,NA,NA,NA,2,21,NA,NA,NA
1958,3,NA,1,0,5302181,0,10,23,NA,NA,NA,6,NA,35485.921875,NA,NA,23,NA,NA,NA,NA,3,23,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,2,NA,1,0,5026004,1,6,4,NA,NA,NA,5,0,40629.6015625,NA,4,4,NA,7,NA,0,4,4,NA,0,0
1965,7,NA,1,0,5292196,0,2,32,NA,NA,NA,9,0,29138.400390625,NA,NA,32,NA,NA,NA,NA,3,32,NA,NA,NA
1955,11,NA,1,0,5898171,1,11,37,NA,NA,NA,5,NA,21504.9609375,NA,NA,37,NA,NA,NA,NA,1,37,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948,5,NA,0,1,2487002,0,11,21,0,0,10,0,1,5472,NA,20,21,NA,NA,NA,NA,2,21,NA,0,1
1950,7,NA,0,1,2177183,0,10,31,NA,NA,NA,5,NA,49248,NA,NA,31,NA,NA,NA,NA,1,31,NA,NA,NA
1958,8,2485001,0,1,2485003,0,11,21,NA,NA,NA,2,NA,82422,NA,9,21,9,12,75240,0,2,21,NA,0,0
1900,1,NA,0,1,1838001,1,11,37,0,0,12,0,1,30096,0,68,37,NA,NA,NA,NA,1,37,0,1,0
1952,5,NA,1,0,6476003,0,7,45,NA,NA,NA,6,NA,9363.9599609375,NA,16,45,NA,NA,NA,NA,3,45,NA,0,0
1952,5,NA,0,1,5107178,0,11,4,NA,NA,NA,7,NA,47880,NA,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA
1948,10,NA,0,1,2114170,1,9,4,NA,NA,NA,1,NA,38016.71875,NA,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA
1913,2,NA,NA,NA,5147002,0,2,42,0,0,12,0,NA,53865,NA,58,42,NA,NA,NA,NA,3,42,NA,0,1
1952,1,NA,1,0,5040176,1,10,34,NA,NA,NA,5,NA,26190.359375,NA,NA,34,NA,NA,NA,NA,2,34,NA,NA,NA
1939,9,NA,0,0,9224001,1,NA,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,3,NA,NA,NA,1234002,0,9,21,19042.560546875,1625,8,0,NA,83147.0390625,NA,48,21,NA,NA,NA,NA,2,21,NA,0,1
1936,1,NA,1,0,1995171,1,10,21,NA,NA,NA,0,NA,8139.60009765625,NA,NA,21,NA,NA,NA,NA,2,21,NA,NA,NA
1963,2,NA,1,0,5547170,0,0,19,NA,NA,NA,8,NA,55335.6015625,NA,NA,19,NA,NA,NA,NA,3,19,NA,NA,NA
1935,7,NA,1,0,6054171,1,12,29,NA,NA,NA,4,NA,94227.84375,NA,NA,29,NA,NA,NA,NA,1,29,NA,NA,NA
1967,6,1094001,0,1,1094004,1,10,3,NA,NA,NA,2,NA,23940,NA,1,3,7,12,17100,6840,3,3,NA,0,0
1964,2,NA,0,0,8620002,1,NA,9,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,12,NA,1,0,6712170,1,10,37,NA,NA,NA,4,NA,47373.83984375,NA,NA,37,NA,NA,NA,NA,1,37,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,9,2012001,0,1,2012003,0,12,13,NA,NA,NA,1,NA,42045.48046875,NA,1,13,NA,13,42045.48046875,0,2,13,NA,0,0
1909,10,NA,1,0,6104001,0,6,39,82.0800018310547,16,9,0,0,766.080017089844,0,58,39,NA,NA,NA,NA,3,39,0,1,0
1946,11,NA,0,1,563170,1,5,13,NA,NA,NA,5,NA,31108.3203125,NA,NA,13,NA,NA,NA,NA,2,13,NA,NA,NA
1918,3,NA,1,0,6776170,0,8,19,NA,NA,NA,0,1,12175.2001953125,NA,NA,19,NA,NA,NA,NA,3,19,NA,NA,NA
1960,6,NA,1,0,6616205,1,1,23,NA,NA,NA,5,NA,27360,NA,NA,23,NA,NA,NA,NA,3,23,NA,NA,NA
1949,3,NA,0,1,2815170,0,9,43,NA,NA,NA,3,1,53352,NA,NA,43,NA,NA,NA,NA,4,43,NA,NA,NA
1940,5,NA,0,1,1547002,0,9,31,0,0,12,3,1,138852,NA,28,31,NA,NA,NA,NA,1,31,NA,0,1
1956,5,NA,0,1,5544175,1,9,36,NA,NA,NA,5,NA,56772,NA,NA,36,NA,NA,NA,NA,4,36,NA,NA,NA
